"idObs","idPot","decimalDay","HourOnDay","E","nobs","min_decimalDay","max_decimalDay","surface","E_mmol_per_m2_s","idGenotype","idWatering","Sowing","Sowing_decimalDay","Measuring_decimalDay","Days_Sowing_to_measuring","meanVPD","E_mmol_per_m2_s_kPa","SWC","Time","Exact_Time_min"
911,"5",85.0208333333333,0.0208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.6875,5310
912,"5",85.0416666666667,0.0416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.70833333333334,5340
913,"5",85.0625,0.0625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.72916666666667,5370
914,"5",85.0833333333333,0.0833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.75,5400
915,"5",85.1041666666667,0.1041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.77083333333334,5430
916,"5",85.125,0.125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.79166666666667,5460
917,"5",85.1458333333333,0.1458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.8125,5490
918,"5",85.1666666666667,0.1666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.83333333333334,5520
919,"5",85.1875,0.1875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.85416666666667,5550
920,"5",85.2083333333333,0.2083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.875,5580
921,"5",85.2291666666667,0.2291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.89583333333334,5610
922,"5",85.25,0.25,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.91666666666667,5640
923,"5",85.2708333333333,0.2708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.9375,5670
924,"5",85.2916666666667,0.2916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.95833333333334,5700
925,"5",85.3125,0.3125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.97916666666667,5730
926,"5",85.3333333333333,0.3333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4,5760
927,"5",85.3541666666667,0.3541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.02083333333334,5790
928,"5",85.375,0.375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.04166666666667,5820
929,"5",85.3958333333333,0.3958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.0625,5850
930,"5",85.4166666666667,0.4166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.08333333333334,5880
931,"5",85.4375,0.4375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.10416666666667,5910
932,"5",85.4583333333333,0.4583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.125,5940
933,"5",85.4791666666667,0.4791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.14583333333334,5970
934,"5",85.5,0.5,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.16666666666667,6000
935,"5",85.5208333333333,0.5208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.1875,6030
936,"5",85.5416666666667,0.5416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.20833333333334,6060
937,"5",85.5625,0.5625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.22916666666667,6090
938,"5",85.5833333333333,0.5833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.25,6120
939,"5",85.6041666666667,0.6041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.27083333333334,6150
940,"5",85.625,0.625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,4.29166666666667,6180
941,"6",81.7291666666667,0.7291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.395833333333343,570
942,"6",81.75,0.75,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.416666666666671,600
943,"6",81.7708333333333,0.7708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.4375,630
944,"6",81.7916666666667,0.7916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.458333333333343,660
945,"6",81.8125,0.8125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.479166666666671,690
946,"6",81.8333333333333,0.8333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.5,720
947,"6",81.8541666666667,0.8541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.520833333333343,750
948,"6",81.875,0.875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.541666666666671,780
949,"6",81.8958333333333,0.8958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.5625,810
950,"6",81.9166666666667,0.9166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.583333333333343,840
951,"6",81.9375,0.9375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.604166666666671,870
952,"6",81.9583333333333,0.9583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.625,900
953,"6",81.9791666666667,0.9791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.645833333333343,930
954,"6",82,0,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.666666666666671,960
955,"6",82.0208333333333,0.0208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.6875,990
956,"6",82.0416666666667,0.0416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.708333333333343,1020
957,"6",82.0625,0.0625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.729166666666671,1050
958,"6",82.0833333333333,0.0833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.75,1080
959,"6",82.1041666666667,0.1041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.770833333333343,1110
960,"6",82.125,0.125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.791666666666671,1140
961,"6",82.1458333333333,0.1458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.8125,1170
962,"6",82.1666666666667,0.1666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.833333333333343,1200
963,"6",82.1875,0.1875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.854166666666671,1230
964,"6",82.2083333333333,0.2083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.875,1260
965,"6",82.2291666666667,0.2291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.895833333333343,1290
966,"6",82.25,0.25,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.916666666666671,1320
967,"6",82.2708333333333,0.2708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.9375,1350
968,"6",82.2916666666667,0.2916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.958333333333343,1380
969,"6",82.3125,0.3125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,0.979166666666671,1410
970,"6",82.3333333333333,0.3333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1,1440
971,"6",82.3541666666667,0.3541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.02083333333334,1470
972,"6",82.375,0.375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.04166666666667,1500
973,"6",82.3958333333333,0.3958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.0625,1530
974,"6",82.4166666666667,0.4166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.08333333333334,1560
975,"6",82.4375,0.4375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.10416666666667,1590
976,"6",82.4583333333333,0.4583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.125,1620
977,"6",82.4791666666667,0.4791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.14583333333334,1650
978,"6",82.5,0.5,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.16666666666667,1680
979,"6",82.5208333333333,0.5208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.1875,1710
980,"6",82.5416666666667,0.5416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.20833333333334,1740
981,"6",82.5625,0.5625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.22916666666667,1770
982,"6",82.5833333333333,0.5833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.25,1800
983,"6",82.6041666666667,0.6041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.27083333333334,1830
984,"6",82.625,0.625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.29166666666667,1860
985,"6",82.6458333333333,0.6458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.3125,1890
986,"6",82.6666666666667,0.6666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.33333333333334,1920
987,"6",82.6875,0.6875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.35416666666667,1950
988,"6",82.7083333333333,0.7083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.375,1980
989,"6",82.7291666666667,0.7291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.39583333333334,2010
990,"6",82.75,0.75,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.41666666666667,2040
991,"6",82.7708333333333,0.7708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.4375,2070
992,"6",82.7916666666667,0.7916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.45833333333334,2100
993,"6",82.8125,0.8125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.47916666666667,2130
994,"6",82.8333333333333,0.8333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.5,2160
995,"6",82.8541666666667,0.8541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.52083333333334,2190
996,"6",82.875,0.875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.54166666666667,2220
997,"6",82.8958333333333,0.8958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.5625,2250
998,"6",82.9166666666667,0.9166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.58333333333334,2280
999,"6",82.9375,0.9375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.60416666666667,2310
1000,"6",82.9583333333333,0.9583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.625,2340
1001,"6",82.9791666666667,0.9791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,1.64583333333334,2370
1002,"6",83,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,2400
1003,"6",83.0208333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.68750000000001,2430
1004,"6",83.0416666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.70833333333334,2460
1005,"6",83.0625,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.72916666666667,2490
1006,"6",83.0833333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.75000000000001,2520
1007,"6",83.1041666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.77083333333334,2550
1008,"6",83.125,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.79166666666667,2580
1009,"6",83.1458333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.81250000000001,2610
1010,"6",83.1666666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.83333333333334,2640
1011,"6",83.1875,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.85416666666667,2670
1012,"6",83.2083333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.87500000000001,2700
1013,"6",83.2291666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.89583333333334,2730
1014,"6",83.25,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.91666666666667,2760
1015,"6",83.2708333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.93750000000001,2790
1016,"6",83.2916666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.95833333333334,2820
1017,"6",83.3125,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,1.97916666666667,2850
1018,"6",83.3333333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.00000000000001,2880
1019,"6",83.3541666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.02083333333334,2910
1020,"6",83.375,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.04166666666667,2940
1021,"6",83.3958333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.06250000000001,2970
1022,"6",83.4166666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.08333333333334,3000
1023,"6",83.4375,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.10416666666667,3030
1024,"6",83.4583333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.12500000000001,3060
1025,"6",83.4791666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.14583333333334,3090
1026,"6",83.5,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,3120
1027,"6",83.5208333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.18750000000001,3150
1028,"6",83.5416666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.20833333333334,3180
1029,"6",83.5625,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.22916666666667,3210
1030,"6",83.5833333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.25000000000001,3240
1031,"6",83.6041666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.27083333333334,3270
1032,"6",83.625,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.29166666666667,3300
1033,"6",83.6458333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.31250000000001,3330
1034,"6",83.6666666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333334,3360
1035,"6",83.6875,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.35416666666667,3390
1036,"6",83.7083333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.37500000000001,3420
1037,"6",83.7291666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.39583333333334,3450
1038,"6",83.75,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.41666666666667,3480
1039,"6",83.7708333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.43750000000001,3510
1040,"6",83.7916666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.45833333333334,3540
1041,"6",83.8125,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.47916666666667,3570
1042,"6",83.8333333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.50000000000001,3600
1043,"6",83.8541666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.52083333333334,3630
1044,"6",83.875,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.54166666666667,3660
1045,"6",83.8958333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.56250000000001,3690
1046,"6",83.9166666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.58333333333334,3720
1047,"6",83.9375,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.60416666666667,3750
1048,"6",83.9583333333333,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.62500000000001,3780
1049,"6",83.9791666666667,NA,NA,NA,NA,NA,NA,NA,"Col-0",NA,NA,NA,NA,NA,NA,NA,NA,2.64583333333334,3810
1050,"6",84,0,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.66666666666667,3840
1051,"6",84.0208333333333,0.0208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.6875,3870
1052,"6",84.0416666666667,0.0416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.70833333333334,3900
1053,"6",84.0625,0.0625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.72916666666667,3930
1054,"6",84.0833333333333,0.0833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.75,3960
1055,"6",84.1041666666667,0.1041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.77083333333334,3990
1056,"6",84.125,0.125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.79166666666667,4020
1057,"6",84.1458333333333,0.1458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.8125,4050
1058,"6",84.1666666666667,0.1666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.83333333333334,4080
1059,"6",84.1875,0.1875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.85416666666667,4110
1060,"6",84.2083333333333,0.2083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.875,4140
1061,"6",84.2291666666667,0.2291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.89583333333334,4170
1062,"6",84.25,0.25,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.91666666666667,4200
1063,"6",84.2708333333333,0.2708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.9375,4230
1064,"6",84.2916666666667,0.2916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.95833333333334,4260
1065,"6",84.3125,0.3125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,2.97916666666667,4290
1066,"6",84.3333333333333,0.3333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3,4320
1067,"6",84.3541666666667,0.3541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.02083333333334,4350
1068,"6",84.375,0.375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.04166666666667,4380
1069,"6",84.3958333333333,0.3958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.0625,4410
1070,"6",84.4166666666667,0.4166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.08333333333334,4440
1071,"6",84.4375,0.4375,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.10416666666667,4470
1072,"6",84.4583333333333,0.4583333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.125,4500
1073,"6",84.4791666666667,0.4791666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.14583333333334,4530
1074,"6",84.5,0.5,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.16666666666667,4560
1075,"6",84.5208333333333,0.5208333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.1875,4590
1076,"6",84.5416666666667,0.5416666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.20833333333334,4620
1077,"6",84.5625,0.5625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.22916666666667,4650
1078,"6",84.5833333333333,0.5833333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.25,4680
1079,"6",84.6041666666667,0.6041666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.27083333333334,4710
1080,"6",84.625,0.625,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.29166666666667,4740
1081,"6",84.6458333333333,0.6458333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.3125,4770
1082,"6",84.6666666666667,0.6666666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.33333333333334,4800
1083,"6",84.6875,0.6875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.35416666666667,4830
1084,"6",84.7083333333333,0.7083333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.375,4860
1085,"6",84.7291666666667,0.7291666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.39583333333334,4890
1086,"6",84.75,0.75,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.41666666666667,4920
1087,"6",84.7708333333333,0.7708333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.4375,4950
1088,"6",84.7916666666667,0.7916666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.45833333333334,4980
1089,"6",84.8125,0.8125,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.47916666666667,5010
1090,"6",84.8333333333333,0.8333333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.5,5040
1091,"6",84.8541666666667,0.8541666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.52083333333334,5070
1092,"6",84.875,0.875,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.54166666666667,5100
1093,"6",84.8958333333333,0.8958333333,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.5625,5130
1094,"6",84.9166666666667,0.9166666667,NA,0,NA,NA,NA,NA,"Col-0","WW",2018-02-20,51,80,29,NA,NA,0,3.58333333333334,5160
