"Exact_Time_min","Trt","E_corr_avg","SD","N","SE","CI","E_corr_offset_avg","Time"
3000,"Col-0 - WW",1.88181389431532,0.269840820073898,6,0.120676483357905,0.283180573684308,1.87056819878108,2.08333333333333
3030,"Col-0 - WW",1.8872308250954,0.280775334902453,6,0.125566547049431,0.294655643250365,1.87598512956116,2.10416666666667
3060,"Col-0 - WW",1.8875573279157,0.280427862873461,6,0.12541115283401,0.294290993719274,1.87631163238146,2.125
3090,"Col-0 - WW",1.89468044339543,0.282529440122225,6,0.12635100675165,0.296496463784122,1.8834347478612,2.14583333333333
3120,"Col-0 - WW",1.88180614555436,0.295480710940205,6,0.132142991140453,0.310087988962454,1.87056045002012,2.16666666666667
3150,"Col-0 - WW",1.83801079499619,0.275029489433188,6,0.122996926837933,0.288625748233583,1.82676509946195,2.1875
3180,"Col-0 - WW",1.79540530165664,0.266927434227196,6,0.119373577598323,0.280123162744011,1.78415960612241,2.20833333333333
3210,"Col-0 - WW",1.79540530165664,0.266927434227196,6,0.119373577598323,0.280123162744011,1.78415960612241,2.22916666666667
3240,"Col-0 - WW",1.79540530165664,0.266927434227196,6,0.119373577598323,0.280123162744011,1.78415960612241,2.25
3270,"Col-0 - WW",1.76725560472636,0.288305008887106,5,0.144152504443553,0.357977950036936,1.77368117174537,2.27083333333333
3300,"Col-0 - WW",1.74716618256048,0.273176913523226,5,0.136588456761613,0.339193938662213,1.75359174957949,2.29166666666667
3330,"Col-0 - WW",1.7411046863304,0.329310235134546,3,0.232857500377774,0.818051973963094,1.69893514537302,2.3125
3360,"Col-0 - WW",1.60494409585235,0.326856083690629,3,0.231122153249722,0.811955523810914,1.56277455489497,2.33333333333333
3390,"Col-0 - WW",1.49072769541124,0.274775077451804,5,0.137387538725902,0.341178321275556,1.49715326243025,2.35416666666667
3420,"Col-0 - WW",NA,NA,0,NA,NA,NA,2.375
3450,"Col-0 - WW",NA,NA,0,NA,NA,NA,2.39583333333333
3480,"Col-0 - WW",1.46862350381079,0.27643372995187,5,0.138216864975935,0.343237810370419,1.40950402025095,2.41666666666667
3510,"Col-0 - WW",1.46862350381079,0.27643372995187,5,0.138216864975935,0.343237810370419,1.40950402025095,2.4375
3540,"Col-0 - WW",1.46862350381079,0.27643372995187,5,0.138216864975935,0.343237810370419,1.40950402025095,2.45833333333333
3570,"Col-0 - WW",1.46862350381079,0.27643372995187,5,0.138216864975935,0.343237810370419,1.40950402025095,2.47916666666667
3600,"Col-0 - WW",1.46862350381079,0.27643372995187,5,0.138216864975935,0.343237810370419,1.40950402025095,2.5
3630,"Col-0 - WW",0.452776392412926,0.123413595660994,7,0.0503833894485992,0.114138539231712,0.452776392412926,2.52083333333333
3660,"Col-0 - WW",0.445844753996435,0.122084701011749,7,0.0498408704798383,0.112909516665395,0.445844753996435,2.54166666666667
3690,"Col-0 - WW",0.444067732441573,0.123961936064201,7,0.0506072484808009,0.114645669522249,0.444067732441573,2.5625
3720,"Col-0 - WW",0.424973517810737,0.108145332512741,7,0.0441501471199725,0.100017750974849,0.424973517810737,2.58333333333333
3750,"Col-0 - WW",0.422973966975771,0.108124545817814,7,0.0441416609873041,0.0999985264884242,0.422973966975771,2.60416666666667
3780,"Col-0 - WW",0.426543536950639,0.113700571561665,7,0.0464180639648137,0.105155490190137,0.426543536950639,2.625
3810,"Col-0 - WW",0.425573463741651,0.115517994853589,7,0.0471600239167911,0.106836326394567,0.425573463741651,2.64583333333333
3840,"Col-0 - WW",0.424500564246296,0.11699974881933,7,0.047764947440193,0.108206720249836,0.424500564246296,2.66666666666667
3870,"Col-0 - WW",0.424895390445401,0.118575771215686,7,0.0484083558892378,0.10966429786236,0.424895390445401,2.6875
3900,"Col-0 - WW",0.427187435273815,0.121497136836339,7,0.0496009984096894,0.112366110435903,0.427187435273815,2.70833333333333
3930,"Col-0 - WW",0.431135596588403,0.128644072759009,7,0.0525187227821743,0.118975923737486,0.431135596588403,2.72916666666667
3960,"Col-0 - WW",0.432717993424077,0.128122641244134,7,0.0523058492576327,0.118493680017915,0.432717993424077,2.75
3990,"Col-0 - WW",0.430899655015641,0.124611279557053,7,0.0508723418516813,0.115246212090811,0.430899655015641,2.77083333333333
4020,"Col-0 - WW",0.433641586710297,0.126162010961677,7,0.0515054252965878,0.116680399437161,0.433641586710297,2.79166666666667
4050,"Col-0 - WW",0.432563816909457,0.123297608661164,7,0.0503360379542027,0.114031269148059,0.432563816909457,2.8125
4080,"Col-0 - WW",0.438282400577319,0.125036633653052,7,0.0510459919342147,0.115639599018025,0.438282400577319,2.83333333333333
4110,"Col-0 - WW",0.446181885025547,0.129507277607157,7,0.0528711246857506,0.119774255071223,0.446181885025547,2.85416666666667
4140,"Col-0 - WW",0.446299457241949,0.129354593873563,7,0.0528087918125293,0.119633046169371,0.446299457241949,2.875
4170,"Col-0 - WW",0.451256044241583,0.13232040654252,7,0.0540195797644671,0.122375965406564,0.451256044241583,2.89583333333333
4200,"Col-0 - WW",0.453550436746477,0.134980637832689,7,0.0551056146409171,0.12483626900482,0.453550436746477,2.91666666666667
4230,"Col-0 - WW",0.454385120485149,0.133495083735863,7,0.0544991397204961,0.123462360614473,0.454385120485149,2.9375
4260,"Col-0 - WW",0.452354429754097,0.138069782980222,7,0.0563667528663923,0.127693251760453,0.452354429754097,2.95833333333333
4290,"Col-0 - WW",0.453799122127853,0.136802712890247,7,0.055849473668262,0.126521407374918,0.453799122127853,2.97916666666667
4320,"Col-0 - WW",0.453799122127853,0.136802712890247,7,0.055849473668262,0.126521407374918,0.453799122127853,3
4350,"Col-0 - WW",0.936145769379197,0.182731207256091,7,0.0745997029766969,0.168998180115818,0.936145769379197,3.02083333333333
4380,"Col-0 - WW",0.946411858276674,0.206633502187403,6,0.0924093114639768,0.216848561591985,0.943644684181439,3.04166666666667
4410,"Col-0 - WW",0.946411858276674,0.206633502187403,6,0.0924093114639768,0.216848561591985,0.943644684181439,3.0625
4440,"Col-0 - WW",1.02091777211292,0.199566612102127,7,0.0814727282243582,0.184568332708888,1.02091777211292,3.08333333333333
4470,"Col-0 - WW",1.04482195993013,0.205415719003851,7,0.0838606161177274,0.189977854358405,1.04482195993013,3.10416666666667
4500,"Col-0 - WW",1.04924436357325,0.208084962102015,7,0.0849503300493855,0.19244649248897,1.04924436357325,3.125
4530,"Col-0 - WW",1.04924436357325,0.208084962102015,7,0.0849503300493855,0.19244649248897,1.04924436357325,3.14583333333333
4560,"Col-0 - WW",1.05478438455661,0.212268984033867,7,0.0866584498503273,0.196316067383512,1.05478438455661,3.16666666666667
4590,"Col-0 - WW",1.07971947709581,0.230302355090787,6,0.102994344272259,0.241687499384252,1.07402673489538,3.1875
4620,"Col-0 - WW",1.09188651416626,0.229858184573885,6,0.10279570517838,0.241221371013625,1.08619377196584,3.20833333333333
4650,"Col-0 - WW",1.10453931467663,0.234708670090316,6,0.104964908246104,0.246311643385366,1.09884657247621,3.22916666666667
4680,"Col-0 - WW",1.10106093071693,0.220467647745444,6,0.098596129439658,0.231366606988102,1.09536818851651,3.25
4710,"Col-0 - WW",1.11910906700761,0.234954910342125,5,0.117477455171063,0.29173505337301,1.0957465162592,3.27083333333333
4740,"Col-0 - WW",1.15344530703626,0.241090284902378,4,0.139193540887392,0.383628443213685,1.09301099560018,3.29166666666667
4770,"Col-0 - WW",1.07801007156487,0.182571963111294,7,0.0745346918268174,0.168850903845559,1.07801007156487,3.3125
4800,"Col-0 - WW",1.06579135750383,0.172432431075441,7,0.0703952452070766,0.159473400752265,1.06579135750383,3.33333333333333
4830,"Col-0 - WW",1.06495541333383,0.163200810058815,7,0.066626451708829,0.150935575304956,1.06495541333383,3.35416666666667
4860,"Col-0 - WW",1.01750560831866,0.112283022828646,7,0.0458393521179097,0.103844476271371,1.01750560831866,3.375
4890,"Col-0 - WW",1.01750560831866,0.112283022828646,7,0.0458393521179097,0.103844476271371,1.01750560831866,3.39583333333333
4920,"Col-0 - WW",1.01750560831866,0.112283022828646,7,0.0458393521179097,0.103844476271371,1.01750560831866,3.41666666666667
4950,"Col-0 - WW",1.01589353027762,0.112995036121493,7,0.0461300303275019,0.104502978738006,1.01589353027762,3.4375
4980,"Col-0 - WW",1.01205030057467,0.11238158053206,7,0.0458795881318406,0.103935626944338,1.01205030057467,3.45833333333333
5010,"Col-0 - WW",1.00166602931335,0.108365182918383,7,0.0442399006722337,0.100221078687773,1.00166602931335,3.47916666666667
5040,"Col-0 - WW",0.995772247008046,0.108727752657543,7,0.0443879191484195,0.100556399769504,0.995772247008046,3.5
5070,"Col-0 - WW",0.739621217735871,0.123148560255046,6,0.0550737104123021,0.129236488133523,0.733462879757234,3.52083333333333
5100,"Col-0 - WW",0.676760109837447,0.103963950756794,6,0.0464940922203263,0.10910347518857,0.67060177185881,3.54166666666667
5130,"Col-0 - WW",0.669021028725118,0.101052114997758,6,0.0451918796810227,0.106047690965515,0.662862690746481,3.5625
5160,"Col-0 - WW",0.663386128056582,0.102195431658685,6,0.0457031864357506,0.107247528217178,0.657227790077945,3.58333333333333
5190,"Col-0 - WW",0.663954323586369,0.10234536395059,6,0.045770238195095,0.107404872507875,0.657795985607731,3.60416666666667
5220,"Col-0 - WW",0.663874489964794,0.0999946693400437,6,0.0447189756063904,0.104937969805056,0.657716151986156,3.625
5250,"Col-0 - WW",0.660015535929496,0.0986978954970934,6,0.0441390407135342,0.103577089117379,0.653857197950859,3.64583333333333
5280,"Col-0 - WW",0.663449573753918,0.0968201093884198,6,0.0432992692362945,0.101606473450836,0.65729123577528,3.66666666666667
5310,"Col-0 - WW",0.665962263992999,0.0954434849751463,6,0.0426836240827814,0.100161794728795,0.659803926014361,3.6875
5340,"Col-0 - WW",0.670298720373708,0.0953796545589105,6,0.0426550782528343,0.100094808815088,0.664140382395071,3.70833333333333
5370,"Col-0 - WW",0.67374115304174,0.0935520538250013,6,0.0418377503574844,0.0981768594694238,0.667582815063103,3.72916666666667
5400,"Col-0 - WW",0.678783535800553,0.0941178910053106,6,0.0420908004373581,0.0987706691728186,0.672625197821916,3.75
5430,"Col-0 - WW",0.681846504501015,0.0935876291260095,6,0.0418536601157593,0.0982141934582018,0.675688166522378,3.77083333333333
5460,"Col-0 - WW",0.681846504501015,0.0935876291260095,6,0.0418536601157593,0.0982141934582018,0.675688166522378,3.79166666666667
5490,"Col-0 - WW",0.68519231211853,0.0937524617375852,6,0.0419273755006377,0.0983871746754065,0.679033974139893,3.8125
5520,"Col-0 - WW",0.696651104052218,0.0979499433402307,6,0.0438045463402017,0.10279216146703,0.69049276607358,3.83333333333333
5550,"Col-0 - WW",0.706164401612507,0.102968530487563,6,0.0460489267426901,0.108058845681365,0.700006063633869,3.85416666666667
5580,"Col-0 - WW",0.70476880996394,0.103355616641127,6,0.0462220369331936,0.108465067686625,0.698610471985303,3.875
5610,"Col-0 - WW",0.707867035435761,0.104628742188847,6,0.0467913959869124,0.109801131010465,0.701708697457123,3.89583333333333
5640,"Col-0 - WW",0.708817080306412,0.105968731402553,6,0.0473906573811049,0.111207363448404,0.702658742327774,3.91666666666667
