"idObs","idPot","decimalDay","HourOnDay","E","nobs","min_decimalDay","max_decimalDay","surface","E_mmol_per_m2_s","idGenotype","idPotManip","Sowing","Sowing_decimalDay","Measuring_decimalDay","Days_Sowing_to_measuring","meanVPD","E_mmol_per_m2_s_kPa","SWC","idWatering","Time","Exact_Time_min"
4124,"126",104.291666666667,0.2916666667,0.00363742925083834,7,104.208391203704,104.333391203704,4618.92552873918,0.787505498455448,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.886166666666667,0.888665223007841,1.27294392115821,"WW",0.958333333333343,1380
4125,"126",104.3125,0.3125,0.00376538031388686,6,104.25005787037,104.333391203704,4620.80390173382,0.814875591771817,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.887083333333333,0.918600948920789,1.27181013431013,"WW",0.979166666666671,1410
4126,"126",104.333333333333,0.3333333333,0.00376538031388686,6,104.25005787037,104.333391203704,4620.80390173382,0.814875591771817,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.887083333333333,0.918600948920789,1.27181013431013,"WW",1,1440
4127,"126",104.354166666667,0.3541666667,0.0080110688701385,5,104.333391203704,104.395891203704,4629.05787634188,1.73060460338622,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.924333333333333,1.87227328170165,1.26403846153846,"WW",1.02083333333334,1470
4128,"126",104.375,0.375,0.00812413103748035,6,104.333391203704,104.416724537037,4630.62366155528,1.75443560765457,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9285,1.88953754190045,1.26220492470492,"WW",1.04166666666667,1500
4129,"126",104.395833333333,0.3958333333,0.00824084109976591,7,104.333391203704,104.43755787037,4632.24624641003,1.7790161967647,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.927266666666667,1.91855941846793,1.26027603349032,"WW",1.0625,1530
4130,"126",104.416666666667,0.4166666667,0.00840807264819191,9,104.333391203704,104.479224537037,4635.56444422984,1.813818521854,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.931857142857143,1.94645556538065,1.25625763125763,"WW",1.08333333333334,1560
4131,"126",104.4375,0.4375,0.00856115668856882,11,104.333391203704,104.520868055556,4638.92591796687,1.84550407571953,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.933481481481481,1.97701198398775,1.25207015207015,"WW",1.10416666666667,1590
4132,"126",104.458333333333,0.4583333333,0.00867508600203732,13,104.333391203704,104.56255787037,4642.30654506496,1.86870167185737,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.931878787878788,2.00530551415496,1.24779045740584,"WW",1.125,1620
4133,"126",104.479166666667,0.4791666667,0.00883928995573687,14,104.343796296296,104.604201388889,4647.2748749002,1.90203725703371,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.932026315789474,2.04075488514784,1.24160452642595,"WW",1.14583333333334,1650
4134,"126",104.5,0.5,0.00893692974841009,13,104.375046296296,104.625034722222,4652.39799784591,1.92092975548265,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.938,2.0478995261009,1.23526462853386,"WW",1.16666666666667,1680
4135,"126",104.520833333333,0.5208333333,0.00899960015231154,13,104.395891203704,104.64587962963,4655.81322147253,1.93298135561056,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.936722222222222,2.06355876881502,1.23084906546445,"WW",1.1875,1710
4136,"126",104.541666666667,0.5416666667,0.00904428215833198,13,104.416724537037,104.666712962963,4659.22861760261,1.94115440572342,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.938555555555556,2.06823601888372,1.22641002160233,"WW",1.20833333333334,1740
4137,"126",104.5625,0.5625,0.0090470819589749,13,104.43755787037,104.68755787037,4662.6440137327,1.94033298110019,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.939333333333333,2.06564902175321,1.22196862966094,"WW",1.22916666666667,1770
4138,"126",104.583333333333,0.5833333333,0.00904666273205712,13,104.458391203704,104.708391203704,4666.05958236625,1.93882280591654,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.938722222222222,2.06538500955778,1.21751314924392,"WW",1.25,1800
4139,"126",104.604166666667,0.6041666667,0.00902286056366993,13,104.479224537037,104.729224537037,4669.47515099981,1.93230722337991,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.936527777777778,2.06326738963894,1.21306706114398,"WW",1.27083333333334,1830
4140,"126",104.625,0.625,0.00896754639712874,13,104.50005787037,104.75005787037,4672.89071963336,1.91905758879642,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.937138888888889,2.04778353726386,1.20863623555931,"WW",1.29166666666667,1860
4141,"126",104.645833333333,0.6458333333,0.0089085083415119,13,104.520868055556,104.770891203704,4676.30663327384,1.90503083739723,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.936111111111111,2.03504777882197,1.20425471963934,"WW",1.3125,1890
4142,"126",104.666666666667,0.6666666667,0.00881341660657873,13,104.541712962963,104.791712962963,4679.72237441086,1.8833203984004,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.939666666666667,2.00424306321433,1.19988729219498,"WW",1.33333333333334,1920
4143,"126",104.6875,0.6875,0.00867670587496626,14,104.56255787037,104.81255787037,4684.70334012501,1.85213560923897,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.933222222222222,1.98466727981316,1.19392115820687,"WW",1.35416666666667,1950
4144,"126",104.708333333333,0.7083333333,0.00854759761377792,15,104.583391203704,104.833391203704,4689.18088543481,1.82283384296985,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.934166666666667,1.95129403350921,1.18853785103785,"WW",1.375,1980
4145,"126",104.729166666667,0.7291666667,0.008457376303273,13,104.625034722222,104.833391203704,4692.45364773723,1.80233560907976,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9286,1.94091708925238,1.18445923734385,"WW",1.39583333333334,2010
4146,"126",104.75,0.75,0.00829656161903356,11,104.666712962963,104.833391203704,4695.662518884,1.76685645224039,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.925916666666667,1.90822405066013,1.18048063048063,"WW",1.41666666666667,2040
4147,"126",104.770833333333,0.7708333333,0.00812796088211613,9,104.708391203704,104.833391203704,4698.75273502743,1.72981242905702,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.925444444444444,1.86916939146515,1.17672466422466,"WW",1.4375,2070
4148,"126",104.791666666667,0.7916666667,0.00812796088211613,9,104.708391203704,104.833391203704,4698.75273502743,1.72981242905702,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.925444444444444,1.86916939146515,1.17672466422466,"WW",1.45833333333334,2100
4149,"126",104.8125,0.8125,0.00805427791559389,8,104.729224537037,104.833391203704,4700.21650497662,1.7135972155891,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.924533333333333,1.85347261565017,1.17496756715507,"WW",1.47916666666667,2130
4150,"126",104.833333333333,0.8333333333,0.00798410098630228,7,104.75005787037,104.833391203704,4701.58266917877,1.69817305109661,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.916416666666667,1.85305779877779,1.17331240188383,"WW",1.5,2160
4151,"126",104.854166666667,0.8541666667,0.0032147782414379,5,104.833391203704,104.895891203704,4711.31741929202,0.682352292433949,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.898222222222222,0.759669796128839,1.16460622710623,"WW",1.52083333333334,2190
4152,"126",104.875,0.875,0.00321808804935674,6,104.833391203704,104.916724537037,4712.51286831376,0.682881540970357,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.904166666666667,0.755260690474128,1.16398482469911,"WW",1.54166666666667,2220
4153,"126",104.895833333333,0.8958333333,0.00321808804935674,6,104.833391203704,104.916724537037,4712.51286831376,0.682881540970357,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.904166666666667,0.755260690474128,1.16398482469911,"WW",1.5625,2250
4154,"126",104.916666666667,0.9166666667,0.00328333379128863,7,104.833391203704,104.958391203704,4713.87909576718,0.696524820553182,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.900222222222222,0.773725423966753,1.16309142246642,"WW",1.58333333333334,2280
4155,"126",104.9375,0.9375,0.00331380252484255,8,104.833391203704,105.00005787037,4715.83084927207,0.702697495045664,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.898166666666667,0.782368708531079,1.16202686202686,"WW",1.60416666666667,2310
4156,"126",104.958333333333,0.9583333333,0.00333501211870391,9,104.833391203704,105.041724537037,4718.14855655912,0.706847628624921,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.896833333333333,0.788159407498519,1.16083791208791,"WW",1.625,2340
4157,"126",104.979166666667,0.9791666667,0.00337389774926008,9,104.84380787037,105.083391203704,4722.20454431147,0.714475139228011,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.893085714285714,0.800007354052735,1.15882783882784,"WW",1.64583333333334,2370
4158,"126",105,0,0.00341926280079317,9,104.864641203704,105.12505787037,4729.00518543006,0.723040611443572,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.892815789473684,0.809842993334386,1.15555046805047,"WW",1.66666666666667,2400
4159,"126",105.020833333333,0.0208333333,0.00345037373552267,7,104.895891203704,105.12505787037,4734.3725075685,0.728792195799297,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.894363636363636,0.814872347407223,1.15318114425257,"WW",1.6875,2430
4160,"126",105.041666666667,0.0416666667,0.00350347373661218,7,104.916724537037,105.166724537037,4741.2036448356,0.738941838203547,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.893472222222222,0.82704511659654,1.14996729461015,"WW",1.70833333333334,2460
4161,"126",105.0625,0.0625,0.00352660261069985,6,104.958391203704,105.166724537037,4744.61921346915,0.743284645623074,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.8937,0.831693684259901,1.14825244200244,"WW",1.72916666666667,2490
4162,"126",105.083333333333,0.0833333333,0.00356294798426319,7,104.958391203704,105.208391203704,4748.03478210271,0.750404777507825,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.893944444444444,0.839431110256718,1.1464590964591,"WW",1.75,2520
4163,"126",105.104166666667,0.1041666667,0.00360369885765466,6,105.00005787037,105.208391203704,4751.45035073626,0.758441863355733,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.894333333333333,0.848052773040328,1.14472934472934,"WW",1.77083333333334,2550
4164,"126",105.125,0.125,0.00366262241782584,7,105.00005787037,105.25005787037,4754.86591936981,0.770289316236129,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.894222222222222,0.861407038534438,1.14286804465376,"WW",1.79166666666667,2580
4165,"126",105.145833333333,0.1458333333,0.00370987140346093,6,105.041724537037,105.25005787037,4758.28148800336,0.779666233032726,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.894766666666667,0.871362626792153,1.14109432234432,"WW",1.8125,2610
4166,"126",105.166666666667,0.1666666667,0.00377176772301282,7,105.041724537037,105.291712962963,4761.69705663691,0.792105771986414,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.895888888888889,0.884156262914266,1.13917669631955,"WW",1.83333333333334,2640
4167,"126",105.1875,0.1875,0.00384673035529744,7,105.083391203704,105.31255787037,4768.52781439639,0.806691395127024,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.898333333333333,0.897986710716538,1.13569248212105,"WW",1.85416666666667,2670
4168,"126",105.208333333333,0.2083333333,0.00387537723523677,9,105.083391203704,105.333391203704,4773.65127577747,0.811826631513966,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.897888888888889,0.904150437275795,1.13314679148012,"WW",1.875,2700
4169,"126",105.229166666667,0.2291666667,0.00392750585800402,8,105.12505787037,105.333391203704,4776.78216851208,0.822207444143805,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.898433333333333,0.91515687768761,1.13146749084249,"WW",1.89583333333334,2730
4170,"126",105.25,0.25,0.00397334137109697,7,105.166724537037,105.333391203704,4779.79919088712,0.831277886876987,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.897333333333333,0.926386946742556,1.12980987266702,"WW",1.91666666666667,2760
4171,"126",105.270833333333,0.2708333333,0.0040270964843926,6,105.208391203704,105.333391203704,4782.61694013289,0.842027813392201,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.898055555555556,0.937612164618597,1.1282153032153,"WW",1.9375,2790
4172,"126",105.291666666667,0.2916666667,0.0040270964843926,6,105.208391203704,105.333391203704,4782.61694013289,0.842027813392201,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.898055555555556,0.937612164618597,1.1282153032153,"WW",1.95833333333334,2820
4173,"126",105.3125,0.3125,0.00401813996886318,5,105.25005787037,105.333391203704,4785.03614312015,0.839730327772006,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.90025,0.932774593470709,1.12671855921856,"WW",1.97916666666667,2850
4174,"126",105.333333333333,0.3333333333,0.00401813996886318,5,105.25005787037,105.333391203704,4785.03614312015,0.839730327772006,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.90025,0.932774593470709,1.12671855921856,"WW",2,2880
4175,"126",105.354166666667,0.3541666667,0.00860987216471819,6,105.333391203704,105.395891203704,4793.29059211274,1.79623413170183,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.918555555555556,1.95549863134347,1.11827431827432,"WW",2.02083333333334,2910
4176,"126",105.375,0.375,0.00860987216471819,6,105.333391203704,105.395891203704,4793.29059211274,1.79623413170183,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.918555555555556,1.95549863134347,1.11827431827432,"WW",2.04166666666667,2940
4177,"126",105.395833333333,0.3958333333,0.00860987216471819,6,105.333391203704,105.395891203704,4793.29059211274,1.79623413170183,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.918555555555556,1.95549863134347,1.11827431827432,"WW",2.0625,2970
4178,"126",105.416666666667,0.4166666667,0.00921052921950017,8,105.333391203704,105.490625,4797.42390454387,1.91989063354948,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.927818181818182,2.06925308338667,1.11159378815629,"WW",2.08333333333334,3000
4179,"126",105.4375,0.4375,0.00930884022967335,9,105.333391203704,105.524803240741,4799.90615549446,1.93937963120748,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.929222222222222,2.08709992596763,1.10826380409714,"WW",2.10416666666667,3030
4180,"126",105.458333333333,0.4583333333,0.00936541383250243,10,105.333391203704,105.541724537037,4802.46827246955,1.95012508176061,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.931766666666667,2.09293286777156,1.10520604395604,"WW",2.125,3060
4181,"126",105.479166666667,0.4791666667,0.00942654883363581,9,105.34380787037,105.541724537037,4804.14525567633,1.96216982042704,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.932758620689655,2.10362014019904,1.10315086148419,"WW",2.14583333333334,3090
4182,"126",105.5,0.5,0.00949736678899306,7,105.364641203704,105.541724537037,4808.48731085557,1.97512568402789,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.935807692307692,2.11061065244853,1.09807692307692,"WW",2.16666666666667,3120
4183,"126",105.520833333333,0.5208333333,0.00968075384738036,6,105.395891203704,105.635648148148,4817.62319793507,2.00944603794039,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.931705882352941,2.15673859744849,1.08490537240537,"WW",2.1875,3150
4184,"126",105.541666666667,0.5416666667,0.00976812436059687,5,105.474236111111,105.635648148148,4819.46001484467,2.02680888118369,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.929565217391304,2.18038373560453,1.07968253968254,"WW",2.20833333333334,3180
4185,"126",105.5625,0.5625,0.00976812436059687,5,105.474236111111,105.635648148148,4819.46001484467,2.02680888118369,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.929565217391304,2.18038373560453,1.07968253968254,"WW",2.22916666666667,3210
4186,"126",105.583333333333,0.5833333333,0.00976812436059687,5,105.474236111111,105.635648148148,4819.46001484467,2.02680888118369,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.929565217391304,2.18038373560453,1.07968253968254,"WW",2.25,3240
4187,"126",105.604166666667,0.6041666667,0.00976812436059687,5,105.474236111111,105.635648148148,4819.46001484467,2.02680888118369,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.929565217391304,2.18038373560453,1.07968253968254,"WW",2.27083333333334,3270
4188,"126",105.625,0.625,0.00975760606343239,4,105.490625,105.635648148148,4821.79019166801,2.02364799702264,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.930142857142857,2.17563138982622,1.07624007936508,"WW",2.29166666666667,3300
4189,"126",105.645833333333,0.6458333333,0.00972775661044896,3,105.524803240741,105.635648148148,4823.17729204086,2.01687726190401,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9285,2.17218875810879,1.07176943426943,"WW",2.3125,3330
4190,"126",105.666666666667,0.6666666667,0.00933653887958016,3,105.541724537037,105.797696759259,4838.57581396379,1.92960475118227,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.921305555555556,2.09442430857665,1.05148555148555,"WW",2.33333333333334,3360
4191,"126",105.6875,0.6875,0.00911293488172582,3,105.635648148148,105.816747685185,4865.14324531844,1.87310720819883,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9175,2.04153374190608,1.03122201872202,"WW",2.35416666666667,3390
4192,"126",105.708333333333,0.7083333333,NA,0,NA,NA,NA,NA,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,NA,NA,NA,"WW",2.375,3420
4193,"126",105.729166666667,0.7291666667,NA,0,NA,NA,NA,NA,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,NA,NA,NA,"WW",2.39583333333334,3450
4194,"126",105.75,0.75,0.008390718579212,3,105.797696759259,105.830740740741,4868.26659308001,1.72355363429336,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9172,1.87914700642538,1.01728734228734,"WW",2.41666666666667,3480
4195,"126",105.770833333333,0.7708333333,0.008390718579212,3,105.797696759259,105.830740740741,4868.26659308001,1.72355363429336,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9172,1.87914700642538,1.01728734228734,"WW",2.4375,3510
4196,"126",105.791666666667,0.7916666667,0.008390718579212,3,105.797696759259,105.830740740741,4868.26659308001,1.72355363429336,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9172,1.87914700642538,1.01728734228734,"WW",2.45833333333334,3540
4197,"126",105.8125,0.8125,0.008390718579212,3,105.797696759259,105.830740740741,4868.26659308001,1.72355363429336,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9172,1.87914700642538,1.01728734228734,"WW",2.47916666666667,3570
4198,"126",105.833333333333,0.8333333333,0.008390718579212,3,105.797696759259,105.830740740741,4868.26659308001,1.72355363429336,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9172,1.87914700642538,1.01728734228734,"WW",2.5,3600
4199,"126",105.854166666667,0.8541666667,0.00383787461047211,4,105.830740740741,105.895868055556,4876.11765709185,0.787075882980445,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9146,0.860568426613214,1.01106532356532,"WW",2.52083333333334,3630
4200,"126",105.875,0.875,0.00370048640653504,5,105.830740740741,105.916724537037,4877.82449263956,0.758634594606452,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.917384615384615,0.826953691923853,1.01017399267399,"WW",2.54166666666667,3660
4201,"126",105.895833333333,0.8958333333,0.00362954122642862,6,105.830740740741,105.958391203704,4879.53275134087,0.743829668000741,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.916631578947368,0.811481608406872,1.00898707773708,"WW",2.5625,3690
4202,"126",105.916666666667,0.9166666667,0.0036196330977782,7,105.830740740741,106.00005787037,4881.92393401508,0.741435783658611,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.91576,0.809639844127949,1.00762035583464,"WW",2.58333333333334,3720
4203,"126",105.9375,0.9375,0.0036274575921317,8,105.830740740741,106.041724537037,4884.65657867573,0.74262285049221,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.912387096774194,0.81393396850723,1.00613743894994,"WW",2.60416666666667,3750
4204,"126",105.958333333333,0.9583333333,0.00363750299776636,9,105.830740740741,106.083391203704,4887.5843444715,0.744233294281837,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.912,0.816045278817804,1.00457705874373,"WW",2.625,3780
4205,"126",105.979166666667,0.9791666667,0.00361446319735256,8,105.854212962963,106.083391203704,4889.78024788242,0.739187246485738,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.909757575757576,0.812510130372039,1.00337492368742,"WW",2.64583333333334,3810
4206,"126",106,0,0.0036327343384915,8,105.87505787037,106.12505787037,4895.47286227167,0.742059948179506,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.909416666666667,0.815973552474487,1.00045215201465,"WW",2.66666666666667,3840
4207,"126",106.020833333333,0.0208333333,0.00365109469241397,7,105.895868055556,106.12505787037,4898.31980197901,0.745376953733986,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.910212121212121,0.81890466668514,0.999092970521542,"WW",2.6875,3870
4208,"126",106.041666666667,0.0416666667,0.00369125816669465,7,105.916724537037,106.166724537037,4905.15093924611,0.752526927797653,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.907027777777778,0.829662493514088,0.995724315367173,"WW",2.70833333333334,3900
4209,"126",106.0625,0.0625,0.00370678755358203,6,105.958391203704,106.166724537037,4908.56650787966,0.755167022313249,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.905433333333333,0.834039342833909,0.993910256410256,"WW",2.72916666666667,3930
4210,"126",106.083333333333,0.0833333333,0.0037408200397372,7,105.958391203704,106.208391203704,4911.98207651322,0.761570376574466,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.904361111111111,0.842108718760352,0.992030786673644,"WW",2.75,3960
4211,"126",106.104166666667,0.1041666667,0.00375833190154627,6,106.00005787037,106.208391203704,4915.39764514677,0.764603837343061,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902633333333333,0.84708132206846,0.990193833943834,"WW",2.77083333333334,3990
4212,"126",106.125,0.125,0.00379368603764864,7,106.00005787037,106.25005787037,4918.81321378032,0.771260438802681,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902805555555556,0.854292969351605,0.988287109715681,"WW",2.79166666666667,4020
4213,"126",106.145833333333,0.1458333333,0.00382044944909346,6,106.041724537037,106.25005787037,4922.22878241387,0.776162510516201,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9037,0.858871871767402,0.986431623931624,"WW",2.8125,4050
4214,"126",106.166666666667,0.1666666667,0.00387628915938624,7,106.041724537037,106.291724537037,4925.64435104743,0.786960828497892,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.903138888888889,0.871361911417713,0.984467120181406,"WW",2.83333333333334,4080
4215,"126",106.1875,0.1875,0.00394737860426087,8,106.083391203704,106.312546296296,4935.0371647897,0.799868060249773,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902090909090909,0.886682320139827,0.979750457875458,"WW",2.85416666666667,4110
4216,"126",106.208333333333,0.2083333333,0.00396416145283789,9,106.083391203704,106.322974537037,4937.11063181176,0.802931461024029,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902088235294118,0.890080847537315,0.978622303622304,"WW",2.875,4140
4217,"126",106.229166666667,0.2291666667,0.0040118203573425,8,106.12505787037,106.322974537037,4940.16020148367,0.812083048670697,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.901142857142857,0.901170155468434,0.976938339438339,"WW",2.89583333333334,4170
4218,"126",106.25,0.25,0.00405190150874611,7,106.166724537037,106.322974537037,4943.06337157092,0.819714659546921,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.901636363636364,0.909141082377105,0.975292168149311,"WW",2.91666666666667,4200
4219,"126",106.270833333333,0.2708333333,0.00408696071611777,6,106.208391203704,106.322974537037,4945.71034238501,0.826364755147968,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902625,0.91551281556346,0.973728123728124,"WW",2.9375,4230
4220,"126",106.291666666667,0.2916666667,0.0041491008297114,5,106.25005787037,106.322974537037,4947.84491465281,0.838567275506966,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902,0.929675471737213,0.972322954822955,"WW",2.95833333333334,4260
4221,"126",106.3125,0.3125,0.0041491008297114,5,106.25005787037,106.322974537037,4947.84491465281,0.838567275506966,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902,0.929675471737213,0.972322954822955,"WW",2.97916666666667,4290
4222,"126",106.333333333333,0.3333333333,0.0041491008297114,5,106.25005787037,106.322974537037,4947.84491465281,0.838567275506966,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.902,0.929675471737213,0.972322954822955,"WW",3,4320
4223,"126",106.354166666667,0.3541666667,0.00540118047515804,6,106.357905092593,106.409780092593,4961.22176782667,1.08867950837926,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.916375,1.18802838180795,1.15391483516484,"WW",3.02083333333334,4350
4224,"126",106.375,0.375,0.00547584891938526,7,106.357905092593,106.423668981481,4962.07594461577,1.10353992572947,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9182,1.20185136759907,1.15315934065934,"WW",3.04166666666667,4380
4225,"126",106.395833333333,0.3958333333,0.00576088148570616,8,106.357905092593,106.466944444444,4963.02490343446,1.16076014080034,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.9205625,1.26092485931193,1.15179334554335,"WW",3.0625,4410
4226,"126",106.416666666667,0.4166666667,0.00595319103073477,10,106.357905092593,106.500046296296,4966.23648671907,1.19873289293715,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.923857142857143,1.29753057840731,1.14918345543346,"WW",3.08333333333334,4440
4227,"126",106.4375,0.4375,0.00612802594738084,12,106.357905092593,106.541724537037,4969.38905656783,1.23315479581573,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.929407407407407,1.32681834251314,1.14633954008954,"WW",3.10416666666667,4470
4228,"126",106.458333333333,0.4583333333,0.00617606727227716,13,106.357905092593,106.56255787037,4971.00137746634,1.24241914320793,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.931333333333333,1.33402198626478,1.14488118718888,"WW",3.125,4500
4229,"126",106.479166666667,0.4791666667,0.00617606727227716,13,106.357905092593,106.56255787037,4971.00137746634,1.24241914320793,"bam1 bam3","C2M43-126",2018-02-27,58,102,44,0.931333333333333,1.33402198626478,1.14488118718888,"WW",3.14583333333334,4530
