"idPot","date","initial_weight","decimalDay","hourday","dayofyear","ID","Exp_time","lightPeriod","surface","idPotManip","idGenotype","Treatment","Sowing","Sowing_decimalDay","Weight_corr","side_outlier","obvious_outlier","hotspot_outlier","outlier","weight","SWC"
"59",2018-02-21 10:05:00,168.034,52.4201388888889,0.4201388889,52,79,2.42013888888889,"light",6004.47416416406,"C3M31-59","Col-0","WW",2018-01-10,10,168.034,FALSE,FALSE,FALSE,FALSE,168.034,1.09773156899811
"59",2018-02-21 10:34:56,167.778,52.4409259259259,0.4409259259,52,80,2.44092592592592,"light",6015.27538364266,"C3M31-59","Col-0","WW",2018-01-10,10,167.778,FALSE,FALSE,FALSE,FALSE,167.778,1.09369880277253
"59",2018-02-21 11:05:27,167.512,52.4621180555556,0.4621180556,52,81,2.46211805555556,"light",6026.28709459217,"C3M31-59","Col-0","WW",2018-01-10,10,167.512,FALSE,FALSE,FALSE,FALSE,167.512,1.08950850661626
"59",2018-02-21 11:34:03,167.269,52.4819791666667,0.4819791667,52,82,2.48197916666667,"light",6036.6071907087,"C3M31-59","Col-0","WW",2018-01-10,10,167.269,FALSE,FALSE,FALSE,FALSE,167.269,1.08568052930057
"59",2018-02-21 12:04:45,166.998,52.5032986111111,0.5032986111,52,83,2.50329861111111,"light",6047.6850561205,"C3M31-59","Col-0","WW",2018-01-10,10,166.998,FALSE,FALSE,FALSE,FALSE,166.998,1.08141146817895
"59",2018-02-21 12:34:32,166.736,52.5239814814815,0.5239814815,52,84,2.52398148148148,"light",6058.43214922086,"C3M31-59","Col-0","WW",2018-01-10,10,166.736,FALSE,FALSE,FALSE,FALSE,166.736,1.07728418399496
"59",2018-02-21 13:04:50,166.456,52.5450231481481,0.5450231481,52,85,2.54502314814815,"light",6069.36567762404,"C3M31-59","Col-0","WW",2018-01-10,10,166.456,FALSE,FALSE,FALSE,FALSE,166.456,1.07287334593573
"59",2018-02-21 13:35:40,166.18,52.5664351851852,0.5664351852,52,86,2.56643518518518,"light",6080.49165537204,"C3M31-59","Col-0","WW",2018-01-10,10,166.18,FALSE,FALSE,FALSE,FALSE,166.18,1.06852551984877
"59",2018-02-21 14:09:47,175.172,52.5901273148148,0.5901273148,52,87,2.59012731481482,"light",6092.80239939916,"C3M31-59","Col-0","WW",2018-01-10,10,165.876094771835,FALSE,FALSE,FALSE,FALSE,165.876094771835,1.21017643352237
"59",2018-02-21 14:34:27,174.966,52.6072569444444,0.6072569444,52,88,2.60725694444444,"light",6101.70318159756,"C3M31-59","Col-0","WW",2018-01-10,10,165.670094771835,FALSE,FALSE,FALSE,FALSE,165.670094771835,1.20693131695022
"59",2018-02-21 15:05:59,174.702,52.6291550925926,0.6291550926,52,89,2.62915509259259,"light",6113.08174911065,"C3M31-59","Col-0","WW",2018-01-10,10,165.406094771835,FALSE,FALSE,FALSE,FALSE,165.406094771835,1.20277252678009
"59",2018-02-21 15:37:25,174.385,52.6509837962963,0.6509837963,52,90,2.6509837962963,"light",6124.42423237159,"C3M31-59","Col-0","WW",2018-01-10,10,165.089094771835,FALSE,FALSE,FALSE,FALSE,165.089094771835,1.19777882797732
"59",2018-02-21 16:06:23,174.168,52.671099537037,0.671099537,52,91,2.67109953703704,"light",6134.87663741268,"C3M31-59","Col-0","WW",2018-01-10,10,164.872094771835,FALSE,FALSE,FALSE,FALSE,164.872094771835,1.19436042848141
"59",2018-02-21 16:51:23,183.126,52.702349537037,0.702349537,52,92,2.70234953703704,"light",6151.11455088274,"C3M31-59","Col-0","WW",2018-01-10,10,164.513532971117,FALSE,FALSE,FALSE,FALSE,164.513532971117,1.33547574039067
"59",2018-02-21 17:15:09,182.942,52.7188541666667,0.7188541667,52,93,2.71885416666667,"light",6159.69057481174,"C3M31-59","Col-0","WW",2018-01-10,10,164.329532971117,FALSE,FALSE,FALSE,FALSE,164.329532971117,1.33257718966604
"59",2018-02-21 17:39:31,182.746,52.735775462963,0.735775463,52,94,2.73577546296296,"light",6168.48310425368,"C3M31-59","Col-0","WW",2018-01-10,10,164.133532971117,FALSE,FALSE,FALSE,FALSE,164.133532971117,1.32948960302457
"59",2018-02-21 18:04:45,182.555,52.7532986111111,0.7532986111,52,95,2.75329861111111,"light",6177.58836388096,"C3M31-59","Col-0","WW",2018-01-10,10,163.942532971117,FALSE,FALSE,FALSE,FALSE,163.942532971117,1.32648078134846
"59",2018-02-21 18:35:22,182.301,52.7745601851852,0.7745601852,52,96,2.77456018518519,"light",6188.63615908263,"C3M31-59","Col-0","WW",2018-01-10,10,163.688532971117,FALSE,FALSE,FALSE,FALSE,163.688532971117,1.32247952110901
"59",2018-02-21 19:05:54,182.04,52.7957638888889,0.7957638889,52,97,2.79576388888889,"light",6199.65388407416,"C3M31-59","Col-0","WW",2018-01-10,10,163.427532971117,FALSE,FALSE,FALSE,FALSE,163.427532971117,1.31836798991808
"59",2018-02-21 19:35:56,181.795,52.8166203703704,0.8166203704,52,98,2.81662037037037,"light",6210.49118780492,"C3M31-59","Col-0","WW",2018-01-10,10,163.182532971117,FALSE,FALSE,FALSE,FALSE,163.182532971117,1.31450850661626
"59",2018-02-21 19:52:21,181.657,52.8280208333333,0.8280208333,52,99,2.82802083333333,"light",6216.41501920048,"C3M31-59","Col-0","WW",2018-01-10,10,163.044532971117,FALSE,FALSE,FALSE,FALSE,163.044532971117,1.31233459357278
"59",2018-02-21 20:05:01,181.556,52.8368171296296,0.8368171296,52,100,2.83681712962963,"dark",6220.9856911402,"C3M31-59","Col-0","WW",2018-01-10,10,162.943532971117,FALSE,FALSE,FALSE,FALSE,162.943532971117,1.31074354127284
"59",2018-02-21 20:19:11,181.489,52.8466550925926,0.8466550926,52,101,2.84665509259259,"dark",6226.09762686226,"C3M31-59","Col-0","WW",2018-01-10,10,162.876532971117,FALSE,FALSE,FALSE,FALSE,162.876532971117,1.30968809073724
"59",2018-02-21 20:34:01,181.426,52.8569560185185,0.8569560185,52,102,2.85695601851852,"dark",6231.45012426535,"C3M31-59","Col-0","WW",2018-01-10,10,162.813532971117,FALSE,FALSE,FALSE,FALSE,162.813532971117,1.30869565217391
"59",2018-02-21 21:04:10,181.314,52.8778935185185,0.8778935185,52,103,2.87789351851852,"dark",6242.32952629029,"C3M31-59","Col-0","WW",2018-01-10,10,162.701532971117,FALSE,FALSE,FALSE,FALSE,162.701532971117,1.30693131695022
"59",2018-02-21 21:33:50,181.213,52.8984953703704,0.8984953704,52,104,2.89849537037037,"dark",6253.03452109648,"C3M31-59","Col-0","WW",2018-01-10,10,162.600532971117,FALSE,FALSE,FALSE,FALSE,162.600532971117,1.30534026465028
"59",2018-02-21 22:04:40,181.097,52.9199074074074,0.9199074074,52,105,2.91990740740741,"dark",6264.16049884448,"C3M31-59","Col-0","WW",2018-01-10,10,162.484532971117,FALSE,FALSE,FALSE,FALSE,162.484532971117,1.30351291745432
"59",2018-02-21 23:20:56,180.807,52.9728703703704,0.9728703704,52,106,2.97287037037037,"dark",6291.68075515522,"C3M31-59","Col-0","WW",2018-01-10,10,162.194532971117,FALSE,FALSE,FALSE,FALSE,162.194532971117,1.2989445494644
"59",2018-02-22 00:05:25,180.644,53.0037615740741,0.0037615741,53,107,3.00376157407408,"dark",6307.73223332247,"C3M31-59","Col-0","WW",2018-01-10,10,162.031532971117,FALSE,FALSE,FALSE,FALSE,162.031532971117,1.2963768115942
"59",2018-02-22 01:05:29,180.417,53.045474537037,0.045474537,53,108,3.04547453703703,"dark",6329.40684078398,"C3M31-59","Col-0","WW",2018-01-10,10,161.804532971117,FALSE,FALSE,FALSE,FALSE,161.804532971117,1.29280088216761
"59",2018-02-22 02:04:40,180.19,53.0865740740741,0.0865740741,53,109,3.08657407407408,"dark",6350.76270401813,"C3M31-59","Col-0","WW",2018-01-10,10,161.577532971117,FALSE,FALSE,FALSE,FALSE,161.577532971117,1.28922495274102
"59",2018-02-22 03:04:34,179.956,53.1281712962963,0.1281712963,53,110,3.1281712962963,"dark",6372.37717105939,"C3M31-59","Col-0","WW",2018-01-10,10,161.343532971117,FALSE,FALSE,FALSE,FALSE,161.343532971117,1.28553875236295
"59",2018-02-22 04:04:00,179.722,53.1694444444444,0.1694444444,53,111,3.16944444444444,"dark",6393.82324492391,"C3M31-59","Col-0","WW",2018-01-10,10,161.109532971117,FALSE,FALSE,FALSE,FALSE,161.109532971117,1.28185255198488
"59",2018-02-22 05:04:08,179.484,53.2112037037037,0.2112037037,53,112,3.21120370370371,"dark",6415.52190855354,"C3M31-59","Col-0","WW",2018-01-10,10,160.871532971117,FALSE,FALSE,FALSE,FALSE,160.871532971117,1.27810333963453
"59",2018-02-22 06:03:48,179.224,53.2526388888889,0.2526388889,53,113,3.25263888888889,"dark",6437.05217900643,"C3M31-59","Col-0","WW",2018-01-10,10,160.611532971117,FALSE,FALSE,FALSE,FALSE,160.611532971117,1.27400756143667
"59",2018-02-22 07:04:21,178.971,53.2946875,0.2946875,53,114,3.2946875,"dark",6458.9011936867,"C3M31-59","Col-0","WW",2018-01-10,10,160.358532971117,FALSE,FALSE,FALSE,FALSE,160.358532971117,1.2700220541903
"59",2018-02-22 07:35:12,178.831,53.3161111111111,0.3161111111,53,115,3.31611111111111,"dark",6470.03318547672,"C3M31-59","Col-0","WW",2018-01-10,10,160.218532971117,FALSE,FALSE,FALSE,FALSE,160.218532971117,1.26781663516068
"59",2018-02-22 07:49:08,178.76,53.325787037037,0.325787037,53,116,3.32578703703704,"dark",6475.06092461042,"C3M31-59","Col-0","WW",2018-01-10,10,160.147532971117,FALSE,FALSE,FALSE,FALSE,160.147532971117,1.2666981726528
"59",2018-02-22 08:04:09,178.694,53.3362152777778,0.3362152778,53,117,3.33621527777778,"darklight",6480.4795764758,"C3M31-59","Col-0","WW",2018-01-10,10,160.081532971117,FALSE,FALSE,FALSE,FALSE,160.081532971117,1.26565847511027
"59",2018-02-22 08:20:09,178.578,53.3473263888889,0.3473263889,53,118,3.34732638888889,"light",6486.2530568207,"C3M31-59","Col-0","WW",2018-01-10,10,159.965532971117,FALSE,FALSE,FALSE,FALSE,159.965532971117,1.2638311279143
"59",2018-02-22 08:34:05,178.465,53.3570023148148,0.3570023148,53,119,3.35700231481481,"light",6491.2807959544,"C3M31-59","Col-0","WW",2018-01-10,10,159.852532971117,FALSE,FALSE,FALSE,FALSE,159.852532971117,1.26205103969754
"59",2018-02-22 09:06:33,178.158,53.3795486111111,0.3795486111,53,120,3.37954861111111,"light",6502.99614982094,"C3M31-59","Col-0","WW",2018-01-10,10,159.545532971117,FALSE,FALSE,FALSE,FALSE,159.545532971117,1.25721487082546
"59",2018-02-22 09:35:03,177.898,53.3993402777778,0.3993402778,53,121,3.39934027777778,"light",6513.28016168531,"C3M31-59","Col-0","WW",2018-01-10,10,159.285532971117,FALSE,FALSE,FALSE,FALSE,159.285532971117,1.2531190926276
"59",2018-02-22 10:03:57,177.62,53.4194097222222,0.4194097222,53,122,3.41940972222222,"light",6523.70851055831,"C3M31-59","Col-0","WW",2018-01-10,10,159.007532971117,FALSE,FALSE,FALSE,FALSE,159.007532971117,1.24873976055451
"59",2018-02-22 10:34:24,177.319,53.4405555555555,0.4405555556,53,123,3.44055555555555,"light",6534.69616533971,"C3M31-59","Col-0","WW",2018-01-10,10,158.706532971117,FALSE,FALSE,FALSE,FALSE,158.706532971117,1.24399810964083
"59",2018-02-22 11:05:30,176.928,53.4621527777778,0.4621527778,53,124,3.46215277777778,"VPD",6545.91836776013,"C3M31-59","Col-0","WW",2018-01-10,10,158.315532971117,FALSE,FALSE,FALSE,FALSE,158.315532971117,1.23783868935098
"59",2018-02-22 11:19:42,176.729,53.4720138888889,0.4720138889,53,125,3.47201388888889,"VPD",6551.04233156624,"C3M31-59","Col-0","WW",2018-01-10,10,158.116532971117,FALSE,FALSE,FALSE,FALSE,158.116532971117,1.23470384373031
"59",2018-02-22 11:35:32,176.499,53.4830092592593,0.4830092593,53,126,3.48300925925926,"VPD",6556.75567149089,"C3M31-59","Col-0","WW",2018-01-10,10,157.886532971117,FALSE,FALSE,FALSE,FALSE,157.886532971117,1.23108065532451
"59",2018-02-22 11:49:34,176.299,53.4927546296296,0.4927546296,53,127,3.49275462962964,"VPD",6561.81949487674,"C3M31-59","Col-0","WW",2018-01-10,10,157.686532971117,FALSE,FALSE,FALSE,FALSE,157.686532971117,1.22793005671078
"59",2018-02-22 12:04:53,176.077,53.5033912037037,0.5033912037,53,128,3.50339120370371,"VPD",6567.34639949859,"C3M31-59","Col-0","WW",2018-01-10,10,157.464532971117,FALSE,FALSE,FALSE,FALSE,157.464532971117,1.22443289224953
"59",2018-02-22 12:19:39,175.877,53.5136458333333,0.5136458333,53,129,3.51364583333334,"VPD",6572.67484073357,"C3M31-59","Col-0","WW",2018-01-10,10,157.264532971117,FALSE,FALSE,FALSE,FALSE,157.264532971117,1.22128229363579
"59",2018-02-22 12:34:31,175.677,53.5239699074074,0.5239699074,53,130,3.52396990740741,"VPD",6578.03936622072,"C3M31-59","Col-0","WW",2018-01-10,10,157.064532971117,FALSE,FALSE,FALSE,FALSE,157.064532971117,1.21813169502205
"59",2018-02-22 12:49:33,175.468,53.5344097222222,0.5344097222,53,131,3.53440972222222,"VPD",6583.46403212812,"C3M31-59","Col-0","WW",2018-01-10,10,156.855532971117,FALSE,FALSE,FALSE,FALSE,156.855532971117,1.2148393194707
"59",2018-02-22 13:04:43,175.329,53.5449421296296,0.5449421296,53,132,3.54494212962963,"light",6588.93681037174,"C3M31-59","Col-0","WW",2018-01-10,10,156.716532971117,FALSE,FALSE,FALSE,FALSE,156.716532971117,1.21264965343415
"59",2018-02-22 13:20:41,175.191,53.5560300925926,0.5560300926,53,133,3.55603009259259,"light",6594.69826263259,"C3M31-59","Col-0","WW",2018-01-10,10,156.578532971117,FALSE,FALSE,FALSE,FALSE,156.578532971117,1.21047574039067
"59",2018-02-22 13:35:37,175.06,53.566400462963,0.566400463,53,134,3.56640046296296,"light",6600.08684428784,"C3M31-59","Col-0","WW",2018-01-10,10,156.447532971117,FALSE,FALSE,FALSE,FALSE,156.447532971117,1.20841209829868
"59",2018-02-22 13:49:32,174.936,53.5760648148148,0.5760648148,53,135,3.57606481481481,"light",6605.10856937951,"C3M31-59","Col-0","WW",2018-01-10,10,156.323532971117,FALSE,FALSE,FALSE,FALSE,156.323532971117,1.20645872715816
"59",2018-02-22 14:05:41,174.79,53.5872800925926,0.5872800926,53,136,3.58728009259259,"light",6610.93617610265,"C3M31-59","Col-0","WW",2018-01-10,10,156.177532971117,FALSE,FALSE,FALSE,FALSE,156.177532971117,1.20415879017013
"59",2018-02-22 14:35:42,174.507,53.608125,0.608125,53,137,3.608125,"light",6621.76746579138,"C3M31-59","Col-0","WW",2018-01-10,10,155.894532971117,FALSE,FALSE,FALSE,FALSE,155.894532971117,1.1997006931317
"59",2018-02-22 14:50:29,174.366,53.6183912037037,0.6183912037,53,138,3.6183912037037,"light",6627.1019210684,"C3M31-59","Col-0","WW",2018-01-10,10,155.753532971117,FALSE,FALSE,FALSE,FALSE,155.753532971117,1.19747952110901
"59",2018-02-22 15:05:07,174.223,53.6285532407407,0.6285532407,53,139,3.62855324074074,"light",6632.38224996718,"C3M31-59","Col-0","WW",2018-01-10,10,155.610532971117,FALSE,FALSE,FALSE,FALSE,155.610532971117,1.19522684310019
"59",2018-02-22 15:34:17,173.913,53.6488078703704,0.6488078704,53,140,3.64880787037037,"light",6642.90682351259,"C3M31-59","Col-0","WW",2018-01-10,10,155.300532971117,FALSE,FALSE,FALSE,FALSE,155.300532971117,1.1903434152489
"59",2018-02-22 16:06:13,173.636,53.6709837962963,0.6709837963,53,141,3.6709837962963,"light",6654.42972803431,"C3M31-59","Col-0","WW",2018-01-10,10,155.023532971117,FALSE,FALSE,FALSE,FALSE,155.023532971117,1.18597983616887
"59",2018-02-22 16:35:15,173.357,53.6911458333333,0.6911458333,53,142,3.69114583333333,"light",6664.90618924351,"C3M31-59","Col-0","WW",2018-01-10,10,154.744532971117,FALSE,FALSE,FALSE,FALSE,154.744532971117,1.18158475110271
"59",2018-02-22 17:04:51,173.095,53.7117013888889,0.7117013889,53,143,3.71170138888889,"light",6675.58712788159,"C3M31-59","Col-0","WW",2018-01-10,10,154.482532971117,FALSE,FALSE,FALSE,FALSE,154.482532971117,1.17745746691871
"59",2018-02-22 17:35:06,172.82,53.7327083333333,0.7327083333,53,144,3.73270833333333,"light",6686.50261415869,"C3M31-59","Col-0","WW",2018-01-10,10,154.207532971117,FALSE,FALSE,FALSE,FALSE,154.207532971117,1.17312539382483
"59",2018-02-22 18:05:34,172.548,53.7538657407407,0.7538657407,53,145,3.75386574074074,"light",6697.49628298212,"C3M31-59","Col-0","WW",2018-01-10,10,153.935532971117,FALSE,FALSE,FALSE,FALSE,153.935532971117,1.16884057971015
"59",2018-02-22 18:34:54,172.289,53.7742361111111,0.7742361111,53,146,3.77423611111111,"light",6708.08099694779,"C3M31-59","Col-0","WW",2018-01-10,10,153.676532971117,FALSE,FALSE,FALSE,FALSE,153.676532971117,1.16476055450536
"59",2018-02-22 19:04:39,172.033,53.7948958333333,0.7948958333,53,147,3.79489583333334,"light",6718.8160619641,"C3M31-59","Col-0","WW",2018-01-10,10,153.420532971117,FALSE,FALSE,FALSE,FALSE,153.420532971117,1.16072778827977
"59",2018-02-22 19:35:14,171.756,53.8161342592593,0.8161342593,53,148,3.81613425925926,"light",6729.85182908172,"C3M31-59","Col-0","WW",2018-01-10,10,153.143532971117,FALSE,FALSE,FALSE,FALSE,153.143532971117,1.15636420919975
"59",2018-02-22 19:51:17,171.618,53.8272800925926,0.8272800926,53,149,3.82728009259259,"light",6735.64335155271,"C3M31-59","Col-0","WW",2018-01-10,10,153.005532971117,FALSE,FALSE,FALSE,FALSE,153.005532971117,1.15419029615627
"59",2018-02-22 20:06:00,171.499,53.8375,0.8375,53,150,3.83750000000001,"dark",6740.95375066162,"C3M31-59","Col-0","WW",2018-01-10,10,152.886532971117,FALSE,FALSE,FALSE,FALSE,152.886532971117,1.1523156899811
"59",2018-02-22 20:19:36,171.433,53.8469444444444,0.8469444444,53,151,3.84694444444445,"dark",6745.86120895479,"C3M31-59","Col-0","WW",2018-01-10,10,152.820532971117,FALSE,FALSE,FALSE,FALSE,152.820532971117,1.15127599243856
"59",2018-02-22 20:34:13,171.37,53.8570949074074,0.8570949074,53,152,3.85709490740741,"dark",6751.13552381155,"C3M31-59","Col-0","WW",2018-01-10,10,152.757532971117,FALSE,FALSE,FALSE,FALSE,152.757532971117,1.15028355387524
"59",2018-02-22 21:04:38,171.19,53.8782175925926,0.8782175926,53,153,3.8782175925926,"dark",6762.1111505089,"C3M31-59","Col-0","WW",2018-01-10,10,152.577532971117,FALSE,FALSE,FALSE,FALSE,152.577532971117,1.14744801512287
"59",2018-02-22 21:34:06,171.141,53.8986805555556,0.8986805556,53,154,3.89868055555555,"dark",6772.74397681077,"C3M31-59","Col-0","WW",2018-01-10,10,152.528532971117,FALSE,FALSE,FALSE,FALSE,152.528532971117,1.14667611846251
"59",2018-02-22 22:04:09,171.022,53.9195486111111,0.9195486111,53,155,3.91954861111111,"dark",6783.58729458356,"C3M31-59","Col-0","WW",2018-01-10,10,152.409532971117,FALSE,FALSE,FALSE,FALSE,152.409532971117,1.14480151228733
"59",2018-02-22 22:33:38,170.899,53.9400231481481,0.9400231481,53,156,3.94002314814815,"dark",6794.22613492746,"C3M31-59","Col-0","WW",2018-01-10,10,152.286532971117,FALSE,FALSE,FALSE,FALSE,152.286532971117,1.14286389413989
"59",2018-02-22 23:04:45,170.756,53.9616319444444,0.9616319444,53,157,3.96163194444445,"dark",6805.45435138991,"C3M31-59","Col-0","WW",2018-01-10,10,152.143532971117,FALSE,FALSE,FALSE,FALSE,152.143532971117,1.14061121613107
"59",2018-02-22 23:33:53,170.637,53.9818634259259,0.9818634259,53,158,3.98186342592593,"dark",6815.96689685126,"C3M31-59","Col-0","WW",2018-01-10,10,152.024532971117,FALSE,FALSE,FALSE,FALSE,152.024532971117,1.13873660995589
"59",2018-02-23 00:03:43,170.508,54.0025810185185,0.0025810185,54,159,4.00258101851852,"dark",6826.73203207771,"C3M31-59","Col-0","WW",2018-01-10,10,151.895532971117,FALSE,FALSE,FALSE,FALSE,151.895532971117,1.13670447385003
"59",2018-02-23 01:04:24,170.258,54.0447222222222,0.0447222222,54,160,4.04472222222222,"dark",6848.62915909418,"C3M31-59","Col-0","WW",2018-01-10,10,151.645532971117,FALSE,FALSE,FALSE,FALSE,151.645532971117,1.13276622558286
"59",2018-02-23 02:04:09,170.007,54.0862152777778,0.0862152778,54,161,4.08621527777778,"dark",6870.18949975721,"C3M31-59","Col-0","WW",2018-01-10,10,151.394532971117,FALSE,FALSE,FALSE,FALSE,151.394532971117,1.12881222432262
"59",2018-02-23 03:03:58,169.711,54.1277546296296,0.1277546296,54,162,4.12775462962963,"dark",6891.77389658833,"C3M31-59","Col-0","WW",2018-01-10,10,151.098532971117,FALSE,FALSE,FALSE,FALSE,151.098532971117,1.12414933837429
"59",2018-02-23 04:04:06,169.474,54.1695138888889,0.1695138889,54,163,4.16951388888889,"dark",6913.47256021795,"C3M31-59","Col-0","WW",2018-01-10,10,150.861532971117,FALSE,FALSE,FALSE,FALSE,150.861532971117,1.12041587901701
"59",2018-02-23 05:04:08,169.205,54.2112037037037,0.2112037037,54,164,4.21120370370371,"dark",6935.13513959542,"C3M31-59","Col-0","WW",2018-01-10,10,150.592532971117,FALSE,FALSE,FALSE,FALSE,150.592532971117,1.11617832388154
"59",2018-02-23 06:04:06,168.925,54.2528472222222,0.2528472222,54,165,4.25284722222222,"dark",6956.77366280478,"C3M31-59","Col-0","WW",2018-01-10,10,150.312532971117,FALSE,FALSE,FALSE,FALSE,150.312532971117,1.11176748582231
"59",2018-02-23 07:04:41,168.633,54.2949189814815,0.2949189815,54,166,4.29491898148148,"dark",6978.6347055691,"C3M31-59","Col-0","WW",2018-01-10,10,150.020532971117,FALSE,FALSE,FALSE,FALSE,150.020532971117,1.10716761184625
"59",2018-02-23 07:34:00,168.489,54.3152777777778,0.3152777778,54,167,4.31527777777777,"dark",6989.21340549273,"C3M31-59","Col-0","WW",2018-01-10,10,149.876532971117,FALSE,FALSE,FALSE,FALSE,149.876532971117,1.10489918084436
"59",2018-02-23 07:49:29,168.413,54.3260300925926,0.3260300926,54,168,4.32603009259259,"dark",6994.80045053484,"C3M31-59","Col-0","WW",2018-01-10,10,149.800532971117,FALSE,FALSE,FALSE,FALSE,149.800532971117,1.10370195337114
"59",2018-02-23 08:04:11,168.333,54.3362384259259,0.3362384259,54,169,4.33623842592593,"darklight",7000.10483560173,"C3M31-59","Col-0","WW",2018-01-10,10,149.720532971117,FALSE,FALSE,FALSE,FALSE,149.720532971117,1.10244171392565
"59",2018-02-23 08:20:35,168.205,54.3476273148148,0.3476273148,54,170,4.34762731481482,"light",7006.02265295526,"C3M31-59","Col-0","WW",2018-01-10,10,149.592532971117,FALSE,FALSE,FALSE,FALSE,149.592532971117,1.10042533081285
"59",2018-02-23 08:34:45,168.086,54.3574652777778,0.3574652778,54,171,4.35746527777778,"light",7011.13458867732,"C3M31-59","Col-0","WW",2018-01-10,10,149.473532971117,FALSE,FALSE,FALSE,FALSE,149.473532971117,1.09855072463768
"61",2018-02-19 14:13:22,182.236,50.5926157407407,0.5926157407,50,1,0.59261574074074,"light",5303.33479886131,"C3M31-61","Col-0","WW",2018-01-10,10,182.236,FALSE,FALSE,FALSE,FALSE,182.236,1.31526381909548
"61",2018-02-19 14:31:03,182.122,50.6048958333333,0.6048958333,50,2,0.604895833333337,"light",5307.31560240634,"C3M31-61","Col-0","WW",2018-01-10,10,182.122,FALSE,FALSE,FALSE,FALSE,182.122,1.31347361809045
"61",2018-02-19 15:00:59,181.896,50.6256828703704,0.6256828704,50,3,0.625682870370369,"light",5314.05407852968,"C3M31-61","Col-0","WW",2018-01-10,10,181.896,FALSE,FALSE,FALSE,FALSE,181.896,1.30992462311558
"61",2018-02-19 15:31:05,181.68,50.6465856481481,0.6465856481,50,4,0.646585648148147,"light",5320.83007400783,"C3M31-61","Col-0","WW",2018-01-10,10,181.68,FALSE,FALSE,FALSE,FALSE,181.68,1.30653266331658
"61",2018-02-19 16:01:37,181.45,50.6677893518518,0.6677893519,50,5,0.667789351851845,"light",5327.70361980848,"C3M31-61","Col-0","WW",2018-01-10,10,181.45,FALSE,FALSE,FALSE,FALSE,181.45,1.30292085427136
"61",2018-02-19 16:31:07,181.247,50.688275462963,0.688275463,50,6,0.688275462962963,"light",5334.34454560932,"C3M31-61","Col-0","WW",2018-01-10,10,181.247,FALSE,FALSE,FALSE,FALSE,181.247,1.29973304020101
"61",2018-02-19 17:00:55,181.058,50.7089699074074,0.7089699074,50,7,0.708969907407408,"light",5341.05300624881,"C3M31-61","Col-0","WW",2018-01-10,10,181.058,FALSE,FALSE,FALSE,FALSE,181.058,1.29676507537688
"61",2018-02-19 17:31:00,180.861,50.7298611111111,0.7298611111,50,8,0.729861111111113,"light",5347.82524979148,"C3M31-61","Col-0","WW",2018-01-10,10,180.861,FALSE,FALSE,FALSE,FALSE,180.861,1.29367148241206
"61",2018-02-19 18:00:57,180.678,50.7506597222222,0.7506597222,50,9,0.750659722222224,"light",5354.56747785031,"C3M31-61","Col-0","WW",2018-01-10,10,180.678,FALSE,FALSE,FALSE,FALSE,180.678,1.29079773869347
"61",2018-02-19 18:31:03,180.466,50.7715625,0.7715625,50,10,0.771562500000002,"light",5361.34347332846,"C3M31-61","Col-0","WW",2018-01-10,10,180.466,FALSE,FALSE,FALSE,FALSE,180.466,1.28746859296482
"61",2018-02-19 19:00:54,180.281,50.7922916666667,0.7922916667,50,11,0.792291666666664,"light",5368.06318977439,"C3M31-61","Col-0","WW",2018-01-10,10,180.281,FALSE,FALSE,FALSE,FALSE,180.281,1.28456344221106
"61",2018-02-19 19:31:21,180.073,50.8134375,0.8134375,50,12,0.813437499999999,"light",5374.91797589764,"C3M31-61","Col-0","WW",2018-01-10,10,180.073,FALSE,FALSE,FALSE,FALSE,180.073,1.28129711055276
"61",2018-02-19 19:46:22,179.972,50.8238657407407,0.8238657407,50,13,0.823865740740736,"light",5378.29846976575,"C3M31-61","Col-0","WW",2018-01-10,10,179.972,FALSE,FALSE,FALSE,FALSE,179.972,1.27971105527638
"61",2018-02-19 20:01:42,179.887,50.8345138888889,0.8345138889,50,14,0.834513888888885,"darklight",5381.750250408,"C3M31-61","Col-0","WW",2018-01-10,10,179.887,FALSE,FALSE,FALSE,FALSE,179.887,1.27837625628141
"61",2018-02-19 20:15:52,179.822,50.8443518518519,0.8443518519,50,15,0.844351851851854,"dark",5384.93939556659,"C3M31-61","Col-0","WW",2018-01-10,10,179.822,FALSE,FALSE,FALSE,FALSE,179.822,1.27735552763819
"61",2018-02-19 20:31:00,179.767,50.8548611111111,0.8548611111,50,16,0.854861111111113,"dark",5388.34615298307,"C3M31-61","Col-0","WW",2018-01-10,10,179.767,FALSE,FALSE,FALSE,FALSE,179.767,1.27649183417085
"61",2018-02-19 21:00:59,179.691,50.8756828703704,0.8756828704,50,17,0.875682870370369,"dark",5395.09588491285,"C3M31-61","Col-0","WW",2018-01-10,10,179.691,FALSE,FALSE,FALSE,FALSE,179.691,1.27529836683417
"61",2018-02-19 21:30:55,179.61,50.8964699074074,0.8964699074,50,18,0.896469907407408,"dark",5401.8343610362,"C3M31-61","Col-0","WW",2018-01-10,10,179.61,FALSE,FALSE,FALSE,FALSE,179.61,1.27402638190955
"61",2018-02-19 22:00:59,179.52,50.917349537037,0.917349537,50,19,0.917349537037033,"dark",5408.60285264338,"C3M31-61","Col-0","WW",2018-01-10,10,179.52,FALSE,FALSE,FALSE,FALSE,179.52,1.27261306532663
