"idObs","idPot","decimalDay","HourOnDay","E","nobs","min_decimalDay","max_decimalDay","surface","E_mmol_per_m2_s","idPotManip","idGenotype","idWatering","Sowing","Sowing_decimalDay","Measuring_decimalDay","Days_Sowing_to_measuring","meanVPD","E_mmol_per_m2_s_kPa","SWC","Time","Exact_Time_min"
780,"63",51.75,0.75,0.00694486886506493,9,51.6696527777778,51.8360532407407,5698.90403628989,1.21863235822904,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.75675,1.61034999435618,1.18811231523655,0.416666666666664,600
781,"63",51.7708333333333,0.7708333333,0.00677945076689494,7,51.7109143518519,51.8360532407407,5705.60765708529,1.18820836873985,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.756333333333333,1.5710115056058,1.18450716865983,0.4375,630
782,"63",51.7916666666667,0.7916666667,0.00677945076689494,7,51.7109143518519,51.8360532407407,5712.31916334981,1.18681232141086,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.756333333333333,1.56916569600378,1.18450716865983,0.458333333333329,660
783,"63",51.8125,0.8125,0.00687014196135648,6,51.731099537037,51.8360532407407,5719.03856435912,1.20127568367365,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7558,1.58940947826628,1.18282288885399,0.479166666666664,690
784,"63",51.8333333333333,0.8333333333,0.00684019554033251,5,51.7524305555556,51.8360532407407,5725.76586939982,1.1946341670882,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.755333333333333,1.58159863250865,1.18104601853306,0.5,720
785,"63",51.8541666666667,0.8541666667,0.00320746060993618,4,51.8360532407407,51.8975462962963,5732.5010877694,0.559522023777627,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.734888888888889,0.761369551557097,1.17158394848437,0.520833333333329,750
786,"63",51.875,0.875,0.00311640767440872,5,51.8360532407407,51.9187037037037,5739.24422877633,0.542999661659838,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.731666666666667,0.742140767644425,1.17081514056856,0.541666666666664,780
787,"63",51.8958333333333,0.8958333333,0.00309095426549183,6,51.8360532407407,51.9397222222222,5745.99530173999,0.537931916609091,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.731666666666667,0.735214464613792,1.17003560023035,0.5625,810
788,"63",51.9166666666667,0.9166666667,0.0030779156843859,7,51.8360532407407,51.9601388888889,5752.75431599076,0.53503339710342,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732777777777778,0.730144135546745,1.16926114563935,0.583333333333329,840
789,"63",51.9375,0.9375,0.00308788017319236,8,51.8360532407407,52.0019328703704,5759.52128086996,0.536134866529384,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.734041666666667,0.73038751187519,1.16827587560861,0.604166666666664,870
790,"63",51.9583333333333,0.9583333333,0.00308851914892312,9,51.8360532407407,52.0436458333333,5766.29620572992,0.53561576421518,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732433333333333,0.731282616231529,1.1671622777167,0.625,900
791,"63",51.9791666666667,0.9791666667,0.00308161492513126,9,51.8561111111111,52.0850925925926,5773.07909993397,0.533790525261729,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732878787878788,0.728347625951501,1.16504720520741,0.645833333333329,930
792,"63",52,0,0.00310092612087788,9,51.8773263888889,52.1267361111111,5779.86997285644,0.536504477685575,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.733638888888889,0.73129230989666,1.16276983753032,0.666666666666664,960
793,"63",52.0208333333333,0.0208333333,0.00311653697351866,8,51.8975462962963,52.1267361111111,5786.66883388271,0.538571855930373,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.733424242424242,0.734325135136235,1.16178341448092,0.6875,990
794,"63",52.0416666666667,0.0416666667,0.00313255496811477,8,51.9187037037037,52.1683680555556,5793.47569240917,0.540703911508451,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.734083333333333,0.736570205256148,1.15920174336422,0.708333333333329,1020
795,"63",52.0625,0.0625,0.00313571637281802,7,51.9397222222222,52.1683680555556,5800.2905578433,0.540613671254422,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.73430303030303,0.736226937578241,1.15798200542978,0.729166666666664,1050
796,"63",52.0833333333333,0.0833333333,0.00315385129225831,7,51.9601388888889,52.2102314814815,5807.11343960361,0.543101374729403,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.733305555555556,0.740620837541517,1.15500459960959,0.75,1080
797,"63",52.1041666666667,0.1041666667,0.00315967131250337,6,52.0019328703704,52.2102314814815,5813.9443471197,0.543464320237037,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7324,0.74203211392277,1.15340296319564,0.770833333333329,1110
798,"63",52.125,0.125,0.00317820922797928,7,52.0019328703704,52.2517824074074,5820.78328983228,0.546010574475596,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.731444444444444,0.746482632580946,1.15176916690974,0.791666666666664,1140
799,"63",52.1458333333333,0.1458333333,0.00319664443570653,6,52.0436458333333,52.2517824074074,5827.63027719315,0.548532470945666,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732533333333333,0.748815713886512,1.15016753049579,0.8125,1170
800,"63",52.1666666666667,0.1666666667,0.00320993734414471,7,52.0436458333333,52.2933796296296,5834.48531866521,0.550166324675758,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732111111111111,0.751479271829082,1.14852251564989,0.833333333333329,1200
801,"63",52.1875,0.1875,0.00323937106101558,7,52.0850925925926,52.3181597222222,5841.34842372254,0.554558780958868,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.730393939393939,0.75925983369882,1.14542619309385,0.854166666666664,1230
802,"63",52.2083333333333,0.2083333333,0.00326319268485986,9,52.0850925925926,52.3351157407407,5848.21960185032,0.557980532028486,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.729472222222222,0.764909910248106,1.14321239725669,0.875,1260
803,"63",52.2291666666667,0.2291666667,0.00328337983050094,8,52.1267361111111,52.3351157407407,5855.0988625449,0.560772739723446,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7284,0.769869219829004,1.14173276268258,0.895833333333329,1290
804,"63",52.25,0.25,0.00330804592951456,7,52.1683680555556,52.3351157407407,5861.98621531381,0.564321683471833,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.727583333333333,0.775611064215095,1.14029033633243,0.916666666666664,1320
805,"63",52.2708333333333,0.2708333333,0.0033314799369352,6,52.2102314814815,52.3351157407407,5868.88166967575,0.5676515773267,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.781171895403716,1.1389037223182,0.9375,1350
806,"63",52.2916666666667,0.2916666667,0.0033314799369352,6,52.2102314814815,52.3351157407407,5875.78523516063,0.566984633304781,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.780254082529515,1.1389037223182,0.958333333333329,1380
807,"63",52.3125,0.3125,0.00336592180622334,5,52.2517824074074,52.3351157407407,5882.69692130957,0.572173248298849,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.787394378392912,1.13762525522224,0.979166666666664,1410
808,"63",52.3333333333333,0.3333333333,0.00336592180622334,5,52.2517824074074,52.3351157407407,5889.6167376749,0.571500991684586,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.726666666666667,0.786469254611815,1.13762525522224,1,1440
809,"63",52.3541666666667,0.3541666667,0.00705802199598179,5,52.3351157407407,52.3978125,5896.54469382018,1.19697591767241,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.746,1.6045253588102,1.13077430501021,1.02083333333333,1470
810,"63",52.375,0.375,0.00730950968274342,6,52.3351157407407,52.4189814814815,5903.48079932026,1.23816946835586,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.74975,1.65144310550966,1.12903512905083,1.04166666666666,1500
811,"63",52.3958333333333,0.3958333333,0.00745920290697354,7,52.3351157407407,52.439537037037,5910.42506376121,1.26204170199338,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7504,1.6818252958334,1.12722520137315,1.0625,1530
812,"63",52.4166666666667,0.4166666667,0.00762648719980613,9,52.3351157407407,52.481087962963,5917.37749674039,1.28882891179534,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.753285714285714,1.71094298929781,1.12346823028463,1.08333333333333,1560
813,"63",52.4375,0.4375,0.00774280367157971,11,52.3351157407407,52.5229282407407,5924.33810786646,1.30694830892563,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754111111111111,1.7330978017284,1.1195782229393,1.10416666666666,1590
814,"63",52.4583333333333,0.4583333333,0.00784242267401512,13,52.3351157407407,52.5653125,5931.30690675938,1.32220820761742,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754363636363636,1.75274647912649,1.11558758502374,1.125,1620
815,"63",52.4791666666667,0.4791666667,0.0079377136862066,14,52.3459375,52.6062615740741,5938.28390305039,1.33670161544973,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.756105263157895,1.76787767600897,1.13137382485584,1.14583333333333,1650
816,"63",52.5,0.5,0.00798446508151473,13,52.3771412037037,52.6276041666667,5945.26910638212,1.34299473054022,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.757805555555556,1.77221547228649,1.13874545432579,1.16666666666666,1680
817,"63",52.5208333333333,0.5208333333,0.00798259286411373,13,52.3978125,52.6493402777778,5952.2625264085,1.34110228315657,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.757944444444444,1.76939390873109,1.14624324944727,1.1875,1710
818,"63",52.5416666666667,0.5416666667,0.0079585355566739,13,52.4189814814815,52.6696527777778,5959.26417279483,1.33548963863796,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758555555555556,1.76056932001489,1.15377487284194,1.20833333333333,1740
819,"63",52.5625,0.5625,0.00795389047422206,12,52.439537037037,52.6696527777778,5966.27405521777,1.33314199123421,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.759060606060606,1.756305070491,1.1565611748076,1.22916666666666,1770
820,"63",52.5833333333333,0.5833333333,0.00777738258037848,13,52.4605092592593,52.7178356481481,5973.29218336539,1.3020261426416,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758351351351351,1.71691675675325,1.19236689178577,1.25,1800
821,"63",52.6041666666667,0.6041666667,0.00766394579247466,13,52.481087962963,52.7346643518519,5980.31856693711,1.28152801672568,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758694444444444,1.68912271087483,1.2118121081055,1.27083333333333,1830
822,"63",52.625,0.625,0.00753588285558271,13,52.502349537037,52.7522337962963,5987.3532156438,1.25863342017185,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758472222222222,1.65943245289093,1.23133222988728,1.29166666666666,1860
823,"63",52.6458333333333,0.6458333333,0.00740868776653444,13,52.5229282407407,52.7730787037037,5994.39613920774,1.23593562962518,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758277777777778,1.62992463427747,1.25090913484191,1.3125,1890
824,"63",52.6666666666667,0.6666666667,0.00729146939751537,13,52.5437962962963,52.7939236111111,6001.44734736264,1.21495182336635,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758416666666667,1.60195823320472,1.27050899469621,1.33333333333333,1920
825,"63",52.6875,0.6875,0.00720045855196987,13,52.5653125,52.8149768518519,6008.50684985367,1.19837735595579,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.758444444444444,1.58004632341079,1.2901523480446,1.35416666666666,1950
826,"63",52.7083333333333,0.7083333333,0.00711336104496455,14,52.5890509259259,52.8356944444444,6015.57465643745,1.18249069311314,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7575,1.56104381929127,1.31268146020777,1.375,1980
827,"63",52.7291666666667,0.7291666667,0.00701536930406427,12,52.6276041666667,52.8356944444444,6022.65077688208,1.16483083013758,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.757266666666667,1.53820428312912,1.32548557667138,1.39583333333333,2010
828,"63",52.75,0.75,0.00695117214476987,10,52.6696527777778,52.8356944444444,6029.73522096716,1.15281548692198,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.755916666666667,1.5250563160692,1.34495523794566,1.41666666666666,2040
829,"63",52.7708333333333,0.7708333333,0.00698342551367243,9,52.7010763888889,52.8356944444444,6036.8279984838,1.1568037909025,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.75535,1.53148049368174,1.35858157513568,1.4375,2070
830,"63",52.7916666666667,0.7916666667,0.00698342551367243,9,52.7010763888889,52.8356944444444,6043.92911923459,1.15544464137541,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.75535,1.52968112977482,1.35858157513568,1.45833333333333,2100
831,"63",52.8125,0.8125,0.00705794405526586,7,52.7346643518519,52.8356944444444,6051.0385930337,1.16640208895567,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754333333333333,1.54626878783341,1.3555475779129,1.47916666666666,2130
832,"63",52.8333333333333,0.8333333333,0.00708315217928086,6,52.7522337962963,52.8356944444444,6058.15642970681,1.16919268451832,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7545,1.5496258244113,1.35396052562693,1.5,2160
833,"63",52.8541666666667,0.8541666667,0.00352363935767,5,52.8356944444444,52.8975694444444,6065.28263909117,0.580952210694996,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.733777777777778,0.791727725053749,1.34524265745249,1.52083333333333,2190
834,"63",52.875,0.875,0.00350941766714466,6,52.8356944444444,52.9187152777778,6072.41723103561,0.577927624802908,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732833333333333,0.788620820745383,1.34444008167112,1.54166666666666,2220
835,"63",52.8958333333333,0.8958333333,0.00350941766714466,6,52.8356944444444,52.9187152777778,6079.56021540051,0.577248607268456,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.732833333333333,0.787694255995164,1.34444008167112,1.5625,2250
836,"63",52.9166666666667,0.9166666667,0.00347333119470201,7,52.8356944444444,52.9718055555556,6086.7116020579,0.570641657069424,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.731631578947368,0.779957663788149,1.34323408647266,1.58333333333333,2280
837,"63",52.9375,0.9375,0.00345923351256088,8,52.8356944444444,53.0028125,6093.87140089139,0.567657780250315,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.731208333333333,0.776328379167335,1.34200565415423,1.60416666666666,2310
838,"63",52.9583333333333,0.9583333333,0.00345879221607789,9,52.8356944444444,53.0441666666667,6101.03962179621,0.566918497582153,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7301,0.776494312535478,1.34065755719596,1.625,2340
839,"63",52.9791666666667,0.9791666667,0.00343967190131046,9,52.845787037037,53.0851157407407,6108.21627467926,0.563122153282151,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728085714285714,0.773428378325758,1.33829642427098,1.64583333333333,2370
840,"63",53,0,0.00344158407980713,8,52.8767476851852,53.1272569444444,6115.40136945906,0.562773213381341,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7285,0.772509558519343,1.33441377414795,1.66666666666666,2400
841,"63",53.0208333333333,0.0208333333,0.00344858656913632,7,52.8975694444444,53.1272569444444,6122.59491606583,0.563255713698639,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.727818181818182,0.773896184197481,1.33305436514169,1.6875,2430
842,"63",53.0416666666667,0.0416666667,0.00345272391392027,7,52.9187152777778,53.1685300925926,6129.79692444144,0.563268890712051,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728722222222222,0.772954184098263,1.32976957077789,1.70833333333333,2460
843,"63",53.0625,0.0625,0.00346194460358418,6,52.9718055555556,53.1685300925926,6137.00740453947,0.564109569270427,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.72851724137931,0.774325626394773,1.32799329878017,1.72916666666666,2490
844,"63",53.0833333333333,0.0833333333,0.00348124906430186,7,52.9718055555556,53.2102893518519,6144.22636632523,0.566588673129233,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728514285714286,0.777731726391214,1.32623123695842,1.75,2520
845,"63",53.1041666666667,0.1041666667,0.00348124906430186,7,52.9718055555556,53.2102893518519,6151.45381977569,0.565922977932524,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728514285714286,0.776817955433303,1.32623123695842,1.77083333333333,2550
846,"63",53.125,0.125,0.00353317485363702,7,53.0028125,53.2517013888889,6158.68977487962,0.573689369457821,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.72825,0.787764324693197,1.32277367677085,1.79166666666666,2580
847,"63",53.1458333333333,0.1458333333,0.00355364385471553,6,53.0441666666667,53.2517013888889,6165.93424163751,0.576335023282988,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728766666666667,0.790836147760583,1.32100151824512,1.8125,2610
848,"63",53.1666666666667,0.1666666667,0.00359218687111314,7,53.0441666666667,53.2937268518519,6173.18723006163,0.581901493870174,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728805555555555,0.798431748268715,1.3191388633355,1.83333333333333,2640
849,"63",53.1875,0.1875,0.003668453282805,7,53.0851157407407,53.3147222222222,6180.44875017599,0.593557754637241,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.729727272727273,0.813396698767865,1.31570822769189,1.85416666666666,2670
850,"63",53.2083333333333,0.2083333333,0.00372001985884141,9,53.0851157407407,53.3353472222222,6187.71881201644,0.601194070360341,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.729583333333333,0.82402385429173,1.31316510479382,1.875,2700
851,"63",53.2291666666667,0.2291666667,0.0037706343078917,8,53.1272569444444,53.3353472222222,6194.9974256306,0.608657929750129,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7295,0.834349458190719,1.31150463326527,1.89583333333333,2730
852,"63",53.25,0.25,0.00382128710851419,7,53.1685300925926,53.3353472222222,6202.28460107792,0.616109603846632,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728291666666667,0.845965472413706,1.30987457649936,1.91666666666666,2760
853,"63",53.2708333333333,0.2708333333,0.00388644739897667,6,53.2102893518519,53.3353472222222,6209.5803484297,0.625879235133738,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728222222222222,0.859461873085695,1.30830061253338,1.9375,2790
854,"63",53.2916666666667,0.2916666667,0.00388644739897667,6,53.2102893518519,53.3353472222222,6216.88467776906,0.625143878392052,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728222222222222,0.858452075912186,1.30830061253338,1.95833333333333,2820
855,"63",53.3125,0.3125,0.00394280016689359,5,53.2517013888889,53.3353472222222,6224.197599191,0.633463206149828,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728416666666667,0.869644030865798,1.30682896183446,1.97916666666666,2850
856,"63",53.3333333333333,0.3333333333,0.00394280016689359,5,53.2517013888889,53.3353472222222,6231.51912280237,0.632718938864538,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.728416666666667,0.868622270492444,1.30682896183446,2,2880
857,"63",53.3541666666667,0.3541666667,0.00768056452576155,5,53.3353472222222,53.3982523148148,6238.84925872193,1.23108672885855,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.753777777777778,1.63322237024276,1.29885346316947,2.02083333333333,2910
858,"63",53.375,0.375,0.00780858295407114,6,53.3353472222222,53.4185416666667,6246.18801708035,1.25013575203282,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.75475,1.65635740580698,1.29704989267578,2.04166666666666,2940
859,"63",53.3958333333333,0.3958333333,0.00795613578213663,7,53.3353472222222,53.439537037037,6253.5354080202,1.27226205066862,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.755533333333333,1.68392577076055,1.29512890125424,2.0625,2970
860,"63",53.4166666666667,0.4166666667,0.00795613578213663,7,53.3353472222222,53.439537037037,6260.89144169598,1.2707672471608,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.755533333333333,1.68194729616271,1.29512890125424,2.08333333333333,3000
861,"63",53.4375,0.4375,0.00809290819405485,6,53.3459143518519,53.439537037037,6268.25612827414,1.29109405047287,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.757214285714286,1.70505770272806,1.29369404743207,2.10416666666666,3030
862,"63",53.4583333333333,0.4583333333,0.0103661651232098,5,53.3783333333333,53.5437037037037,6275.6294779331,1.65181280374505,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,1.13058333333333,1.4610270247616,1.27335177779657,2.125,3060
863,"63",53.4791666666667,0.4791666667,0.011956065132892,8,53.4606134259259,53.5332986111111,6283.01150086323,1.9029195046435,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,1.4957,1.27226014885572,1.26740026700173,2.14583333333333,3090
864,"63",53.5,0.5,0.011956065132892,8,53.4606134259259,53.5332986111111,6290.4022072669,1.90068373037895,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,1.4957,1.27076534758237,1.26740026700173,2.16666666666666,3120
865,"63",53.5208333333333,0.5208333333,0.011956065132892,8,53.4606134259259,53.5332986111111,6297.80160735849,1.8984505829657,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,1.4957,1.26927230257786,1.26740026700173,2.1875,3150
866,"63",53.5416666666667,0.5416666667,0.00774784088245872,5,53.5437037037037,53.5862037037037,6305.20971136438,1.22879987139748,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.751166666666667,1.63585516494007,1.25069263389351,2.20833333333333,3180
867,"63",53.5625,0.5625,0.00790220343065619,7,53.5437037037037,53.6202430555556,6312.62652952298,1.25180911522313,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754181818181818,1.6598240438108,1.24799748704256,2.22916666666666,3210
868,"63",53.5833333333333,0.5833333333,0.00793580196939675,8,53.5437037037037,53.6272685185185,6320.05207208475,1.25565452291899,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754333333333333,1.66458840864205,1.24680972200408,2.25,3240
869,"63",53.6041666666667,0.6041666667,0.00806476942469032,10,53.5437037037037,53.669375,6327.4863493122,1.27456133122546,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7565,1.68481339223459,1.24386838385425,2.27083333333333,3270
870,"63",53.625,0.625,0.00821253500416292,12,53.5437037037037,53.7105787037037,6334.92937147994,1.29638935536299,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7565,1.71366735672569,1.24043112926025,2.29166666666666,3300
871,"63",53.6458333333333,0.6458333333,0.00814560235014834,14,53.5437037037037,53.7527777777778,6342.38114887461,1.28431296684112,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7553,1.70040112119836,1.23688550337679,2.3125,3330
872,"63",53.6666666666667,0.6666666667,0.00806656286744412,16,53.5437037037037,53.7937268518519,6349.84169179501,1.2703565315443,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754361111111111,1.68401646483761,1.23326331082142,2.33333333333333,3360
873,"63",53.6875,0.6875,0.00803531507501682,16,53.5545023148148,53.8152314814815,6357.31101055201,1.26394871380048,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754657894736842,1.6748631699417,1.22996505418564,2.35416666666666,3390
874,"63",53.7083333333333,0.7083333333,0.00797133207888704,16,53.5749884259259,53.8357175925926,6364.78911546865,1.25241102796539,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.754473684210526,1.65997973710098,1.22338817339406,2.375,3420
875,"63",53.7291666666667,0.7291666667,0.00789390232098393,13,53.6202430555556,53.8357175925926,6372.27601688007,1.23878851136911,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.753967741935484,1.6430258782545,1.21816578270167,2.39583333333333,3450
876,"63",53.75,0.75,0.00768601844526904,10,53.669375,53.8357175925926,6379.77172513358,1.20474819106605,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.752166666666667,1.60170377717623,1.2123449034082,2.41666666666666,3480
877,"63",53.7708333333333,0.7708333333,0.00769396663095292,8,53.7105787037037,53.8357175925926,6387.27625058868,1.20457708874637,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.750722222222222,1.60455765540106,1.20860098947699,2.4375,3510
878,"63",53.7916666666667,0.7916666667,0.00769396663095292,8,53.7105787037037,53.8357175925926,6394.78960361705,1.20316180951458,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.750722222222222,1.60267243182583,1.20860098947699,2.45833333333333,3540
879,"63",53.8125,0.8125,0.00765464324321048,7,53.7315625,53.8357175925926,6402.31179460255,1.19560613240731,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.750866666666667,1.59230151701232,1.20672440485539,2.47916666666666,3570
880,"63",53.8333333333333,0.8333333333,0.0076639630486533,6,53.7527777777778,53.8357175925926,6409.84283394128,1.19565537677012,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.750833333333333,1.59243779370049,1.20491335532171,2.5,3600
881,"63",53.8541666666667,0.8541666667,0.00395841446721155,5,53.8357175925926,53.8976388888889,6417.38273204155,0.616826926567346,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.724333333333333,0.85157882176808,1.19542641746505,2.52083333333333,3630
882,"63",53.875,0.875,0.00438269946363901,6,53.8357175925926,53.9186342592593,6424.93149932393,0.682139484926832,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.724666666666667,0.941314836605564,1.19433013978326,2.54166666666666,3660
883,"63",53.8958333333333,0.8958333333,0.00408277398776904,7,53.8357175925926,53.9391898148148,6432.48914622124,0.63471136833048,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7262,0.874017306982209,1.19346182324037,2.5625,3690
884,"63",53.9166666666667,0.9166666667,0.00391245496825205,9,53.8357175925926,53.9809143518519,6440.05568317856,0.607518810508331,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.723380952380952,0.839832467953061,1.19162522032005,2.58333333333333,3720
885,"63",53.9375,0.9375,0.00387232832927309,10,53.8357175925926,54.001712962963,6447.63112065328,0.600581555738993,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.7235,0.830105813046293,1.19069734568871,2.60416666666666,3750
886,"63",53.9583333333333,0.9583333333,0.00384269096568947,11,53.8357175925926,54.0437615740741,6455.21546911507,0.595284694070213,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.724666666666667,0.821460019416118,1.18958264917115,2.625,3780
887,"63",53.9791666666667,0.9791666667,0.00381017758476035,11,53.8455324074074,54.0851273148148,6462.80873904592,0.589554439657274,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.724142857142857,0.814141068771142,1.18743664063281,2.64583333333333,3810
888,"63",54,0,0.00377658423670585,10,53.8770949074074,54.1268518518519,6470.41094094016,0.583669920068031,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.723805555555555,0.80639049477872,1.18392963719177,2.66666666666666,3840
889,"63",54.0208333333333,0.0208333333,0.00376236899635726,9,53.8976388888889,54.1268518518519,6478.02208530445,0.580789776078764,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.724090909090909,0.802095108206704,1.18282637907265,2.6875,3870
890,"63",54.0416666666667,0.0416666667,0.00378752009508491,9,53.9186342592593,54.1685300925926,6485.64218265784,0.583985361574908,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.722944444444444,0.807787328698097,1.17995392911366,2.70833333333333,3900
891,"63",54.0625,0.0625,0.0038856253791838,8,53.9391898148148,54.1685300925926,6493.27124353171,0.598407987815768,"C3M31-63","Col-0","WW",2018-01-10,10,50,40,0.722090909090909,0.82871558176677,1.17884207633108,2.72916666666666,3930
