"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"Col-0 - WW","Col-0","WW",59,0.3125,450,1.18732732296059,1.42391447019851,1.42391447019851,NA,1.42391447019851,0.758805555555556,1.87652088176397,1.87652088176397,NA,1.87652088176397
"Col-0 - WW","Col-0","WW",59,0.333333333333329,480,1.1833006155785,1.40760962063472,1.40760962063472,NA,1.40760962063472,0.758833333333333,1.85496545657991,1.85496545657991,NA,1.85496545657991
"Col-0 - WW","Col-0","WW",59,0.354166666666664,510,1.17931995540691,1.38791736993238,1.38791736993238,NA,1.38791736993238,0.758777777777778,1.82914867907328,1.82914867907328,NA,1.82914867907328
"Col-0 - WW","Col-0","WW",59,0.375,540,1.17727630749842,1.37746268569296,1.37746268569296,NA,1.37746268569296,0.758545454545455,1.81592635937471,1.81592635937471,NA,1.81592635937471
"Col-0 - WW","Col-0","WW",59,0.395833333333329,570,1.17320100819156,1.35125917573068,1.35125917573068,NA,1.35125917573068,0.756888888888889,1.78528076652615,1.78528076652615,NA,1.78528076652615
"Col-0 - WW","Col-0","WW",59,0.416666666666664,600,1.16923440453686,1.32272081219007,1.32272081219007,NA,1.32272081219007,0.756761904761905,1.74786918298462,1.74786918298462,NA,1.74786918298462
"Col-0 - WW","Col-0","WW",59,0.4375,630,1.16543005671078,1.30208429172095,1.30208429172095,NA,1.30208429172095,0.756266666666667,1.7217264083052,1.7217264083052,NA,1.7217264083052
"Col-0 - WW","Col-0","WW",59,0.458333333333329,660,1.16543005671078,1.30208429172095,1.30208429172095,NA,1.30208429172095,0.756266666666667,1.7217264083052,1.7217264083052,NA,1.7217264083052
"Col-0 - WW","Col-0","WW",59,0.479166666666664,690,1.16354442344045,1.29546876786384,1.29546876786384,NA,1.29546876786384,0.755583333333333,1.71452798217338,1.71452798217338,NA,1.71452798217338
"Col-0 - WW","Col-0","WW",59,0.5,720,1.16162964713296,1.28985662890348,1.28985662890348,1.26609850517507,1.28985662890348,0.754888888888889,1.70867083605112,1.70867083605112,1.67719849081184,1.70867083605112
"Col-0 - WW","Col-0","WW",59,0.520833333333329,750,1.14992517328292,0.53966425211831,0.53966425211831,0.546666261955796,0.53966425211831,0.734888888888889,0.734348090272875,0.734348090272875,0.743876074629901,0.734348090272875
"Col-0 - WW","Col-0","WW",59,0.541666666666664,780,1.1491745431632,0.528223648262832,0.528223648262832,NA,0.528223648262832,0.731666666666667,0.721945760723689,0.721945760723689,NA,0.721945760723689
"Col-0 - WW","Col-0","WW",59,0.5625,810,1.14744126384013,0.564488258729052,0.564488258729052,NA,0.564488258729052,0.732777777777778,0.770340307590822,0.770340307590822,NA,0.770340307590822
"Col-0 - WW","Col-0","WW",59,0.583333333333329,840,1.14644179269061,0.556510539048293,0.556510539048293,NA,0.556510539048293,0.734041666666667,0.758145707961573,0.758145707961573,NA,0.758145707961573
"Col-0 - WW","Col-0","WW",59,0.604166666666664,870,1.14530385773297,0.55262969513602,0.55262969513602,NA,0.55262969513602,0.732433333333333,0.754511939838921,0.754511939838921,NA,0.754511939838921
"Col-0 - WW","Col-0","WW",59,0.625,900,1.14405797101449,0.552888709104597,0.552888709104597,NA,0.552888709104597,0.733555555555556,0.753710751581547,0.753710751581547,NA,0.753710751581547
"Col-0 - WW","Col-0","WW",59,0.645833333333329,930,1.14314569768256,0.551758243550773,0.551758243550773,NA,0.551758243550773,0.732878787878788,0.75286425624046,0.75286425624046,NA,0.75286425624046
"Col-0 - WW","Col-0","WW",59,0.666666666666664,960,1.14078624938738,0.553754500629859,0.553754500629859,NA,0.553754500629859,0.733638888888889,0.754805271389759,0.754805271389759,NA,0.754805271389759
"Col-0 - WW","Col-0","WW",59,0.6875,990,1.13974873976055,0.553206997876418,0.553206997876418,NA,0.553206997876418,0.733424242424242,0.754279673177779,0.754279673177779,NA,0.754279673177779
"Col-0 - WW","Col-0","WW",59,0.708333333333329,1020,1.13707663831128,0.549100815576509,0.549100815576509,NA,0.549100815576509,0.734083333333333,0.748008830391431,0.748008830391431,NA,0.748008830391431
"Col-0 - WW","Col-0","WW",59,0.729166666666664,1050,1.13577729768656,0.540907781555967,0.540907781555967,NA,0.540907781555967,0.73430303030303,0.736627467454065,0.736627467454065,NA,0.736627467454065
"Col-0 - WW","Col-0","WW",59,0.75,1080,1.13284274012062,0.556074132808751,0.556074132808751,NA,0.556074132808751,0.733305555555556,0.758311632301035,0.758311632301035,NA,0.758311632301035
"Col-0 - WW","Col-0","WW",59,0.770833333333329,1110,1.1311856752783,0.555129697129218,0.555129697129218,NA,0.555129697129218,0.7324,0.75795971754399,0.75795971754399,NA,0.75795971754399
"Col-0 - WW","Col-0","WW",59,0.791666666666664,1140,1.12950085516248,0.55717250551884,0.55717250551884,NA,0.55717250551884,0.731444444444444,0.761742754013301,0.761742754013301,NA,0.761742754013301
"Col-0 - WW","Col-0","WW",59,0.8125,1170,1.1278434152489,0.557808694588273,0.557808694588273,NA,0.557808694588273,0.732533333333333,0.761478924174016,0.761478924174016,NA,0.761478924174016
"Col-0 - WW","Col-0","WW",59,0.833333333333329,1200,1.12615446934918,0.559368143492302,0.559368143492302,NA,0.559368143492302,0.732111111111111,0.764048154717062,0.764048154717062,NA,0.764048154717062
"Col-0 - WW","Col-0","WW",59,0.854166666666664,1230,1.1229723647493,0.560866854692437,0.560866854692437,NA,0.560866854692437,0.730393939393939,0.767896369947742,0.767896369947742,NA,0.767896369947742
"Col-0 - WW","Col-0","WW",59,0.875,1260,1.12072218721557,0.562054821035688,0.562054821035688,NA,0.562054821035688,0.729472222222222,0.770495166112668,0.770495166112668,NA,0.770495166112668
"Col-0 - WW","Col-0","WW",59,0.895833333333329,1290,1.11920683679899,0.564049752278205,0.564049752278205,NA,0.564049752278205,0.7284,0.774368138767442,0.774368138767442,NA,0.774368138767442
"Col-0 - WW","Col-0","WW",59,0.916666666666664,1320,1.11774462147808,0.569297344924226,0.569297344924226,NA,0.569297344924226,0.727583333333333,0.782449678054141,0.782449678054141,NA,0.782449678054141
"Col-0 - WW","Col-0","WW",59,0.9375,1350,1.11632010081916,0.570808510540264,0.570808510540264,NA,0.570808510540264,0.726666666666667,0.78551629890862,0.78551629890862,NA,0.78551629890862
"Col-0 - WW","Col-0","WW",59,0.958333333333329,1380,1.11632010081916,0.570808510540264,0.570808510540264,NA,0.570808510540264,0.726666666666667,0.78551629890862,0.78551629890862,NA,0.78551629890862
"Col-0 - WW","Col-0","WW",59,0.979166666666664,1410,1.11500630119723,0.570994496561672,0.570994496561672,NA,0.570994496561672,0.726666666666667,0.785772242974778,0.785772242974778,NA,0.785772242974778
"Col-0 - WW","Col-0","WW",59,1,1440,1.11500630119723,0.570994496561672,0.570994496561672,0.575814013328776,0.570994496561672,0.726666666666667,0.785772242974778,0.785772242974778,0.792404605498315,0.785772242974778
"Col-0 - WW","Col-0","WW",59,1.02083333333333,1470,1.10806553245117,1.18717874457253,1.18717874457253,1.19762004027141,1.18717874457253,0.746,1.59139241899802,1.59139241899802,1.6053887939295,1.59139241899802
"Col-0 - WW","Col-0","WW",59,1.04166666666666,1500,1.10634320520899,1.21679738533475,1.21679738533475,NA,1.21679738533475,0.74975,1.62293749294397,1.62293749294397,NA,1.62293749294397
"Col-0 - WW","Col-0","WW",59,1.0625,1530,1.10453686200378,1.23857354804897,1.23857354804897,NA,1.23857354804897,0.7504,1.65055110347677,1.65055110347677,NA,1.65055110347677
"Col-0 - WW","Col-0","WW",59,1.08333333333333,1560,1.10077189666037,1.26771379161685,1.26771379161685,NA,1.26771379161685,0.753285714285714,1.68291229685529,1.68291229685529,NA,1.68291229685529
"Col-0 - WW","Col-0","WW",59,1.10416666666666,1590,1.09687661110156,1.28718346498656,1.28718346498656,NA,1.28718346498656,0.754111111111111,1.70688834313822,1.70688834313822,NA,1.70688834313822
"Col-0 - WW","Col-0","WW",59,1.125,1620,1.09284935291552,1.30575088661741,1.30575088661741,NA,1.30575088661741,0.754363636363636,1.73093031487004,1.73093031487004,NA,1.73093031487004
