"idGenotype","idWatering","SWC_drop","idPot","idPeriod","diel_trend","diel_trend_baseline","E_diel_obs","A_rapid_op_obs","A_rapid_op_transition_obs","A_rapid_op_stable_obs","A_rapid_clo_obs","E_EON_before_obs","E_EON_obs","E_day_mean_obs","E_day_max_obs","t_day_max_obs","sigma_day_obs","Delta_day_obs","Sigma_preclo_obs","E_night_mean_obs","E_night_min_obs","t_night_min_obs","sigma_night_obs","Delta_night_obs","Sigma_preop_obs","t1_fit","t2_fit","adjR2","RMSE","E_EON_before_mod","E_EON_mod","E_mean","A_SQW","A1","phi1","A2","phi2","acclim_slope","E_day_mean_mod","E_day_max_mod","t_day_max_mod","sigma_day_mod","Delta_day_mod","Sigma_preclo_mod","E_night_mean_mod","E_night_min_mod","t_night_min_mod","sigma_night_mod","Delta_night_mod","Sigma_preop_mod"
"bam1","WW","slow",114,"Control",-0.0556618087306418,1.8665865378396,1.80842815129977,0.859838405783796,NA,0.859838405783796,1.11076200020149,NA,1.28842290176237,2.409219661408,2.5815908496165,0.25,0.21998783076054,8.99652683845984,3.432369646435,1.20763664119153,1.14291014291743,0.520833333333333,0.303678801067698,-0.346890865609426,2.66522324248087,-0.5,1,0.991092407234151,0.0522720375599055,NA,1.27420167353423,1.80842815129977,0.458965169942538,0.22429527918255,0.00904024132506592,0.0907571518411317,-0.144684047353166,NA,2.41659645418463,2.58018482800929,0.257996632996633,-0.108175847298949,9.36838865326633,3.54630969873338,1.20620798171295,1.15861882320943,0.607954545454546,0.119666287583482,-1.64486425953608,1.80878342113289
"bam3","WW","slow",116,"Control",0.0253109075582007,1.39545290327512,1.39616025654198,0.816913809747214,NA,0.816913809747214,1.09108339951097,NA,1.07033555021848,1.93458692511551,2.08052208224903,0.229166666666667,-0.251294575258375,4.64588166839665,4.28313963589332,0.857733587968444,0.675753976476754,0.520833333333333,0.823474588678377,-0.661442776380055,7.50639580007348,-0.5,2,0.986321612914972,0.0590117242830761,NA,1.05067716063924,1.39630001302939,0.43453075416944,0.211366371228398,0.099579943462228,0.0426995492933636,-0.173931980618374,NA,1.93905481039014,2.04625682104923,0.20959595959596,-0.550308063027457,5.64766309107666,3.67132890938027,0.856039165229968,0.72639887640336,0.607954545454546,0.571957539609043,-2.40932270621661,5.21807773384394
"bam3","WW","slow",117,"Control",0.0828484835491796,1.51811142263371,1.48585720194817,0.858558720897918,NA,0.858558720897918,1.13179893782693,NA,1.00705062479414,2.06417285707911,2.15327413428805,0.229166666666667,0.218662656603887,6.31478519607045,1.82111338957583,0.907541546817221,0.814051668776495,0.5625,0.351577796117533,-0.659961978786415,3.81193803209133,-0.5,1,0.98697865696608,0.060780052947372,NA,0.992330427647769,1.48585720194817,0.498931791105288,0.135112626215946,0.0527598656607015,0.0568914843401211,-0.190718302315023,NA,2.06807889949037,2.15378011136613,0.272516835016835,-0.197712478022101,4.95424751181946,1.92140487975293,0.906518950276822,0.823156705668885,0.61763468013468,0.237406852548149,-1.21015446519457,3.28753478356589
"bam3","WW","slow",119,"Control",0.0761373024493683,1.3182380504326,1.29033615420952,0.6391545758506,NA,0.6391545758506,0.911719565183956,NA,0.944337893159811,1.75242135097883,1.84184828917792,0.1875,0.155506951111336,5.68823075703358,2.10037049732124,0.828250957440197,0.723821222525805,0.541666666666667,0.413324330975668,-0.737048797489144,4.27246177305647,-0.5,1,0.987128046440429,0.0485675821270194,NA,0.926486581862929,1.29033615420952,0.387131487093189,0.135956099636933,0.0731235524606115,0.0530999137395673,-0.188634150958355,NA,1.75612269924835,1.83678465768721,0.257996632996633,-0.265827971139878,4.69502304847083,2.07090956240415,0.827298718011313,0.734723523266994,0.607954545454546,0.301700411596411,-1.12536377425597,3.70152416532176
"bam3","WW","slow",120,"Control",0.00994352580507631,1.36896110622889,1.39016568177095,0.690632843651111,NA,0.690632843651111,1.05965451453279,NA,0.946197335629267,1.91098537660948,2.04366369095449,0.229166666666667,0.564376409564844,6.00220868562118,2.47459778087712,0.869345986932419,0.82646599330161,0.708333333333333,0.205755773144757,-1.19040601165556,1.47347182724655,-0.5,2,0.991838982887035,0.040102287566843,NA,0.941846018328719,1.39016568177095,0.403879412437318,0.184138267703664,0.00221899309885697,0.0547412572236595,-0.167814834165975,NA,1.91627401511533,2.02893398494472,0.272516835016835,-0.049015201528581,6.69385173916421,2.18891652098245,0.867374252843225,0.823682804134846,0.651515151515152,0.0726336608568061,-2.38692200338917,1.48552758291351
"bam1 bam3","WW","slow",122,"Control",0.0713034430107718,1.32422229031271,1.29943790218188,0.751678522719607,NA,0.751678522719607,0.991103685083131,NA,0.897692912148974,1.79992708443644,1.90216153449663,0.208333333333333,0.116130144863421,5.03457598866418,2.90019777998998,0.798948719927326,0.713913444199173,0.520833333333333,0.383539759199585,-0.29611259625949,3.50812239030139,-0.5,1,0.99120043673226,0.0424643368289799,NA,0.89256245222236,1.29955738582398,0.440558310945476,0.115059372919532,0.0867852323718681,0.0272611763151789,-0.148169855974317,NA,1.80291810139596,1.86943455581711,0.214436026936027,-0.27244889490355,3.48446928388334,2.1584492440173,0.797972473907967,0.737390959796837,0.598274410774411,0.277188953191095,-1.17862606080562,2.44595028386578
"bam1 bam3","WW","moderate",125,"Control",0.056199499482462,1.38968253598751,1.37628319724785,0.819333223998726,NA,0.819333223998726,0.912950146270418,NA,0.973782258358449,1.87686137440871,1.96880083822226,0.229166666666667,-0.137516219637821,5.04111540987777,2.58217074495485,0.875705020086995,0.81274694111765,0.583333333333333,0.332890666117875,-0.791518299006838,2.56430969358812,-0.5,1,0.989933586146343,0.0462235463518237,NA,0.969514719075658,1.37628319724785,0.423366070764152,0.137081626060088,0.0669594523815418,0.0393941066433008,-0.126304907452101,NA,1.88054949395882,1.96943947708413,0.219276094276094,-0.269219913483866,4.6744983685582,2.71249127921834,0.874599336768006,0.821180421252315,0.593434343434343,0.264315749079103,-1.32125992770509,2.15334289198161
"bam1 bam3","WW","moderate",126,"Control",0.0760240939350225,1.28329813162816,1.2645866226308,0.77466602339426,NA,0.77466602339426,0.943443759954146,NA,0.856965791033517,1.7570361549945,1.85518675091685,0.229166666666667,0.0663364290831284,4.73088547147194,1.994850991882,0.772137090267093,0.715524729531629,0.583333333333333,0.285895368954895,-0.70558280442625,2.30040549556496,-0.5,1,0.991070288397661,0.042727178000086,NA,0.839379083574125,1.2645866226308,0.4147063911,0.126947409243197,0.034019629729068,0.045262251046335,-0.172516656864787,NA,1.76078350503277,1.84181011669914,0.2628367003367,-0.134628121812129,4.75062077857659,1.82439521250659,0.771057667522763,0.717595384357653,0.622474747474748,0.156796947575713,-1.28637401359367,2.06800840651024
"bam1 bam3","WW","moderate",127,"Control",0.0873536770246049,1.26203397498324,1.25620069411875,0.804348600204964,NA,0.804348600204964,0.793036009214142,NA,0.86924441032886,1.70437304139349,1.79324918961075,0.229166666666667,-0.23073375283124,3.71779167494113,2.47628167155088,0.808028346843998,0.765405689721069,0.5625,0.207124867285177,-0.500791566144386,1.73460657643397,-0.5,1,0.98635086946205,0.0482074972528404,NA,0.88457722052133,1.25620069411875,0.383545825038757,0.11369935433788,0.064163607843203,0.0326852093388747,-0.125651071693036,NA,1.70744952011467,1.78112296050289,0.219276094276094,-0.216055802008531,3.89895054474352,2.2288121314914,0.807092413235384,0.764709334143964,0.598274410774411,0.211696265719804,-1.11949830917373,1.70452190686414
"bam1 bam3","WW","moderate",128,"Control",0.0276642715754027,1.39264741770509,1.37595567194974,0.844424999350792,NA,0.844424999350792,1.00122684914983,NA,0.960513797593824,1.90020096050901,2.01263995304016,0.1875,-0.134686859164334,5.50933445833262,3.23404838785351,0.851710383390477,0.73917449444521,0.520833333333333,0.461925502223194,0.0806214544254974,4.6623450296018,-0.5,1,0.993161041844592,0.0399284879773078,NA,0.953856694465336,1.37595567194974,0.44912211006226,0.143205634411464,0.0856137456765917,0.0465854211515954,-0.13301619157957,NA,1.90406930780649,2.00103304702947,0.214436026936027,-0.339205809544276,4.91161653701326,3.06031042436014,0.850914621321938,0.774499488710794,0.578914141414141,0.33767485502647,-0.921930062543146,3.12493401096061
"Col-0","WW","moderate",73,"Low light acclimating",0.0107050623528727,1.43378416058058,1.07770138899988,0.421634475724062,0.421634475724062,0.370203417277005,0.236908200749641,0.776985993234328,0.828417051681385,1.32777656119544,1.44788148632551,0.229166666666667,-0.00986930439830557,5.68169048516301,3.02397717743401,0.827626216804325,0.798132302063084,0.6875,-0.268312017050107,-2.81119344315766,0.729095233729843,3,4.29236111111111,0.958208093620488,0.046588420704915,NA,0.875270756395264,1.01449098513387,0.155429694887046,0.103671044819803,0.0429611414581512,0.0129842479999575,-0.109069841584473,-0.123725226223649,1.32742214753071,1.38563357364722,0.195075757575758,-0.268139156079508,2.94751508900568,2.01706087526351,0.82609529586132,0.804015613168394,0.738636363636364,0.0160897131864584,-1.89542674659419,0.52159181720656
"Col-0","WW","moderate",73,"Low light acclimated",0.0107050623528727,1.43378416058058,NA,0.443400924375923,0.443400924375923,NA,NA,0.828417051681385,NA,1.25442468899176,1.32153609148123,0.104166666666667,NA,NA,1.29752167409317,NA,NA,NA,NA,NA,NA,3,4.29236111111111,0.958208093620488,0.046588420704915,0.875270756395264,0.873981951955435,1.01449098513387,0.155429694887046,0.103671044819803,0.0429611414581512,0.0129842479999575,-0.109069841584473,0,1.23462822786297,1.28607082036792,0.214436026936027,-0.144413929855859,2.94751508900568,1.55396611326981,0.795163989305408,0.766977520079418,0.685395622895623,0.139814939410108,-1.8954267465942,0.969292630026419
"Col-0","WW","fast",74,"Low light acclimating",-0.186171216626866,1.45910003496257,1.40127856502611,0.395631446788032,0.395631446788032,-0.0521878463098764,0.226891028951204,0.89323451205047,1.34105380514838,1.47871666799808,1.57335593586477,0.4375,0.569846424989749,2.30364013704986,0.0430049697198892,1.32384046205414,1.25938314110184,0.583333333333333,0.0125790538159833,-0.61342321467557,2.55584301314355,3,4.29236111111111,0.934654386422581,0.0328756899327247,NA,1.36802669709666,1.52844702700197,0.136275488125017,0.0233436243769169,-0.218450664298826,0.0192658507813094,0.244099302505371,0.257820023345358,1.4753899464479,1.55750283359362,0.490319865319865,0.362164524706556,0.19730805964301,1.74117519922135e-05,1.32375618955035,1.28347852221602,0.569234006734007,0.174433991145004,-0.103680811903279,1.66492484500671
"Col-0","WW","fast",74,"Low light acclimated",-0.186171216626866,1.45910003496257,NA,0.293797751636642,0.293797751636642,NA,NA,1.34105380514838,NA,1.64137513749794,1.6904438093093,0.104166666666667,NA,NA,0.902957442470128,NA,NA,NA,NA,NA,NA,3,4.29236111111111,0.934654386422581,0.0328756899327247,1.36802669709666,1.37071232233984,1.52844702700197,0.136275488125017,0.0233436243769169,-0.218450664298826,0.0192658507813094,0.244099302505371,0,1.66875496395692,1.70464598986953,0.403198653198653,0.104344501361198,0.197308059643019,0.0472743463213803,1.38821119538669,1.37071232233984,1,-0.0833860322003538,-0.103680811903288,0
