"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"Col-0 - WW","Col-0","WW",5,0.604166666666671,870,1.75617939710121,1.51378780275094,1.51378780275094,NA,1.51378780275094,0.990260869565217,1.52867577552123,1.52867577552123,NA,1.52867577552123
"Col-0 - WW","Col-0","WW",5,0.625,900,1.7558386099249,1.50421921327996,1.50421921327996,NA,1.50421921327996,0.989551724137931,1.52010165470672,1.52010165470672,NA,1.52010165470672
"Col-0 - WW","Col-0","WW",5,0.645833333333343,930,1.7558386099249,1.50421921327996,1.50421921327996,NA,1.50421921327996,0.989551724137931,1.52010165470672,1.52010165470672,NA,1.52010165470672
"Col-0 - WW","Col-0","WW",5,0.666666666666671,960,1.75510234133412,1.51968985949627,1.51968985949627,NA,1.51968985949627,0.989147058823529,1.53636392681969,1.53636392681969,NA,1.53636392681969
"Col-0 - WW","Col-0","WW",5,0.6875,990,1.75478048677872,1.51592164920126,1.51592164920126,NA,1.51592164920126,0.988709677419355,1.53323233687567,1.53323233687567,NA,1.53323233687567
"Col-0 - WW","Col-0","WW",5,0.708333333333343,1020,1.7538654101016,1.54299432713467,1.54299432713467,NA,1.54299432713467,0.989,1.56015604361442,1.56015604361442,NA,1.56015604361442
"Col-0 - WW","Col-0","WW",5,0.729166666666671,1050,1.75346046237667,1.54400449523969,1.54400449523969,NA,1.54400449523969,0.98921875,1.56083221758553,1.56083221758553,NA,1.56083221758553
"Col-0 - WW","Col-0","WW",5,0.75,1080,1.75346046237667,1.54400449523969,1.54400449523969,NA,1.54400449523969,0.98921875,1.56083221758553,1.56083221758553,NA,1.56083221758553
"Col-0 - WW","Col-0","WW",5,0.770833333333343,1110,1.75242232366367,1.56970629919079,1.56970629919079,NA,1.56970629919079,0.989941176470588,1.5856561344253,1.5856561344253,NA,1.5856561344253
"Col-0 - WW","Col-0","WW",5,0.791666666666671,1140,1.75190693565013,1.58621273567873,1.58621273567873,NA,1.58621273567873,0.988666666666667,1.6043958890884,1.6043958890884,NA,1.6043958890884
"Col-0 - WW","Col-0","WW",5,0.8125,1170,1.75133019192068,1.56637966590003,1.56637966590003,NA,1.56637966590003,0.988083333333333,1.58527080971581,1.58527080971581,NA,1.58527080971581
"Col-0 - WW","Col-0","WW",5,0.833333333333343,1200,1.75014970794679,1.59164039965968,1.59164039965968,NA,1.59164039965968,0.9885,1.61015720754647,1.61015720754647,NA,1.61015720754647
"Col-0 - WW","Col-0","WW",5,0.854166666666671,1230,1.75014970794679,1.59164039965968,1.59164039965968,NA,1.59164039965968,0.9885,1.61015720754647,1.61015720754647,NA,1.61015720754647
"Col-0 - WW","Col-0","WW",5,0.875,1260,1.74900603740244,1.60941718755625,1.60941718755625,NA,1.60941718755625,0.988483870967742,1.62816737311111,1.62816737311111,NA,1.62816737311111
"Col-0 - WW","Col-0","WW",5,0.895833333333343,1290,1.74900603740244,1.60941718755625,1.60941718755625,NA,1.60941718755625,0.988483870967742,1.62816737311111,1.62816737311111,NA,1.62816737311111
"Col-0 - WW","Col-0","WW",5,0.916666666666671,1320,1.74841702252982,1.6063648910517,1.6063648910517,NA,1.6063648910517,0.988363636363636,1.6252772076498,1.6252772076498,NA,1.6252772076498
"Col-0 - WW","Col-0","WW",5,0.9375,1350,1.74791635988809,1.63675226609633,1.63675226609633,NA,1.63675226609633,0.9873125,1.65778541859475,1.65778541859475,NA,1.65778541859475
"Col-0 - WW","Col-0","WW",5,0.958333333333343,1380,1.74791635988809,1.63675226609633,1.63675226609633,NA,1.63675226609633,0.9873125,1.65778541859475,1.65778541859475,NA,1.65778541859475
"Col-0 - WW","Col-0","WW",5,0.979166666666671,1410,1.74791635988809,1.63675226609633,1.63675226609633,NA,1.63675226609633,0.9873125,1.65778541859475,1.65778541859475,NA,1.65778541859475
"Col-0 - WW","Col-0","WW",5,1,1440,1.74744023953271,1.76617649734353,1.76617649734353,1.64920532843472,1.76617649734353,0.9886,1.78654308855303,1.78654308855303,1.67098059811407,1.78654308855303
"Col-0 - WW","Col-0","WW",5,1.02083333333334,1470,1.74522161684583,2.50253844925673,2.50253844925673,2.53235872757476,2.50253844925673,0.996142857142857,2.5122284733683,2.5122284733683,2.53925961530898,2.5122284733683
"Col-0 - WW","Col-0","WW",5,1.04166666666667,1500,1.74475776763363,2.52814151411192,2.52814151411192,NA,2.52814151411192,0.9972,2.5352401866345,2.5352401866345,NA,2.5352401866345
"Col-0 - WW","Col-0","WW",5,1.0625,1530,1.7438816080106,2.50848379480745,2.50848379480745,NA,2.50848379480745,0.998,2.51351081644033,2.51351081644033,NA,2.51351081644033
"Col-0 - WW","Col-0","WW",5,1.08333333333334,1560,1.74298888234428,2.55631292194497,2.55631292194497,NA,2.55631292194497,0.995227272727273,2.56857201565605,2.56857201565605,NA,2.56857201565605
"Col-0 - WW","Col-0","WW",5,1.10416666666667,1590,1.74210572816964,2.56019776932256,2.56019776932256,NA,2.56019776932256,0.994821428571429,2.57352495211028,2.57352495211028,NA,2.57352495211028
"Col-0 - WW","Col-0","WW",5,1.125,1620,1.74128257988514,2.4950849607309,2.4950849607309,NA,2.4950849607309,0.994176470588235,2.50970027409178,2.50970027409178,NA,2.50970027409178
"Col-0 - WW","Col-0","WW",5,1.14583333333334,1650,1.74083458876567,2.50516829032314,2.50516829032314,NA,2.50516829032314,0.994,2.52029003050618,2.52029003050618,NA,2.52029003050618
"Col-0 - WW","Col-0","WW",5,1.16666666666667,1680,1.73996465910764,2.46503013957294,2.46503013957294,NA,2.46503013957294,0.993583333333333,2.48094956595448,2.48094956595448,NA,2.48094956595448
"Col-0 - WW","Col-0","WW",5,1.1875,1710,1.73912871107688,2.45757311446989,2.45757311446989,NA,2.45757311446989,0.993333333333333,2.47406689376163,2.47406689376163,NA,2.47406689376163
"Col-0 - WW","Col-0","WW",5,1.20833333333334,1740,1.73827690495339,2.44318596528972,2.44318596528972,NA,2.44318596528972,0.992083333333333,2.46268219936805,2.46268219936805,NA,2.46268219936805
"Col-0 - WW","Col-0","WW",5,1.22916666666667,1770,1.73785279536642,2.43114382014764,2.43114382014764,NA,2.43114382014764,0.99230303030303,2.45000140673279,2.45000140673279,NA,2.45000140673279
"Col-0 - WW","Col-0","WW",5,1.25,1800,1.73742520180453,2.40859369737528,2.40859369737528,NA,2.40859369737528,0.990633333333333,2.43136750635143,2.43136750635143,NA,2.43136750635143
"Col-0 - WW","Col-0","WW",5,1.27083333333334,1830,1.73699749668679,2.37943748704285,2.37943748704285,NA,2.37943748704285,0.991407407407407,2.40006022676916,2.40006022676916,NA,2.40006022676916
"Col-0 - WW","Col-0","WW",5,1.29166666666667,1860,1.73589162126344,2.47834180344489,2.47834180344489,NA,2.47834180344489,0.991055555555556,2.50070925847906,2.50070925847906,NA,2.50070925847906
"Col-0 - WW","Col-0","WW",5,1.3125,1890,1.73543578919812,2.47843169590391,2.47843169590391,NA,2.47843169590391,0.991030303030303,2.50086368532379,2.50086368532379,NA,2.50086368532379
"Col-0 - WW","Col-0","WW",5,1.33333333333334,1920,1.73498564276248,2.50292012863341,2.50292012863341,NA,2.50292012863341,0.9906,2.5266708344775,2.5266708344775,NA,2.5266708344775
"Col-0 - WW","Col-0","WW",5,1.35416666666667,1950,1.73362722721249,2.42832705228073,2.42832705228073,NA,2.42832705228073,0.989513513513513,2.45406153540881,2.45406153540881,NA,2.45406153540881
"Col-0 - WW","Col-0","WW",5,1.375,1980,1.73229458106317,2.38136669661519,2.38136669661519,NA,2.38136669661519,0.989277777777778,2.40717698315682,2.40717698315682,NA,2.40717698315682
"Col-0 - WW","Col-0","WW",5,1.39583333333334,2010,1.73099199921465,2.34291862485253,2.34291862485253,NA,2.34291862485253,0.988466666666667,2.37025557245485,2.37025557245485,NA,2.37025557245485
"Col-0 - WW","Col-0","WW",5,1.41666666666667,2040,1.72918200559564,2.19995571148165,2.19995571148165,NA,2.19995571148165,0.988708333333333,2.22508057969403,2.22508057969403,NA,2.22508057969403
"Col-0 - WW","Col-0","WW",5,1.4375,2070,1.72784567810337,1.88726905443334,1.88726905443334,NA,1.88726905443334,0.986916666666667,1.91228815783164,1.91228815783164,NA,1.91228815783164
"Col-0 - WW","Col-0","WW",5,1.45833333333334,2100,1.72784567810337,1.88726905443334,1.88726905443334,NA,1.88726905443334,0.986916666666667,1.91228815783164,1.91228815783164,NA,1.91228815783164
"Col-0 - WW","Col-0","WW",5,1.47916666666667,2130,1.72784567810337,1.88726905443334,1.88726905443334,NA,1.88726905443334,0.986916666666667,1.91228815783164,1.91228815783164,NA,1.91228815783164
"Col-0 - WW","Col-0","WW",5,1.5,2160,1.72784567810337,1.88726905443334,1.88726905443334,1.70676520002932,1.88726905443334,0.986916666666667,1.91228815783164,1.91228815783164,1.73148199231493,1.91228815783164
"Col-0 - WW","Col-0","WW",5,1.52083333333334,2190,1.72603077602709,1.25088733674441,1.25088733674441,1.28807564681447,1.25088733674441,0.989222222222222,1.26451600928897,1.26451600928897,1.30170342140466,1.26451600928897
"Col-0 - WW","Col-0","WW",5,1.54166666666667,2220,1.72576351052864,1.31507402219851,1.31507402219851,NA,1.31507402219851,0.990666666666667,1.3274636832421,1.3274636832421,NA,1.3274636832421
"Col-0 - WW","Col-0","WW",5,1.5625,2250,1.72551661512787,1.33307319108384,1.33307319108384,NA,1.33307319108384,0.990866666666667,1.34536081990565,1.34536081990565,NA,1.34536081990565
"Col-0 - WW","Col-0","WW",5,1.58333333333334,2280,1.72500920335738,1.34815294782505,1.34815294782505,NA,1.34815294782505,0.990952380952381,1.36046188872302,1.36046188872302,NA,1.36046188872302
"Col-0 - WW","Col-0","WW",5,1.60416666666667,2310,1.72472389927846,1.37220775070108,1.37220775070108,NA,1.37220775070108,0.99124,1.38433452110597,1.38433452110597,NA,1.38433452110597
"Col-0 - WW","Col-0","WW",5,1.625,2340,1.72441024885878,1.35843080409255,1.35843080409255,NA,1.35843080409255,0.99241935483871,1.36880724611958,1.36880724611958,NA,1.36880724611958
"Col-0 - WW","Col-0","WW",5,1.64583333333334,2370,1.72415288208249,1.36416176226813,1.36416176226813,NA,1.36416176226813,0.993178571428571,1.37353120728929,1.37353120728929,NA,1.37353120728929
"Col-0 - WW","Col-0","WW",5,1.66666666666667,2400,1.72339370735778,1.38069823403851,1.38069823403851,NA,1.38069823403851,0.993378378378378,1.38990163676846,1.38990163676846,NA,1.38990163676846
"Col-0 - WW","Col-0","WW",5,1.6875,2430,1.72309306434987,1.3867727061415,1.3867727061415,NA,1.3867727061415,0.993441176470588,1.39592835387426,1.39592835387426,NA,1.39592835387426
"Col-0 - WW","Col-0","WW",5,1.70833333333334,2460,1.72219849801207,1.3958163922317,1.3958163922317,NA,1.3958163922317,0.992972972972973,1.40569424367373,1.40569424367373,NA,1.40569424367373
"Col-0 - WW","Col-0","WW",5,1.72916666666667,2490,1.72184193365168,1.39655077267614,1.39655077267614,NA,1.39655077267614,0.993088235294118,1.406270584066,1.406270584066,NA,1.406270584066
"Col-0 - WW","Col-0","WW",5,1.75,2520,1.72080063950186,1.41232832211121,1.41232832211121,NA,1.41232832211121,0.993864864864865,1.42104663525181,1.42104663525181,NA,1.42104663525181
"Col-0 - WW","Col-0","WW",5,1.77083333333334,2550,1.72032101310558,1.42231318928455,1.42231318928455,NA,1.42231318928455,0.994029411764706,1.43085624273382,1.43085624273382,NA,1.43085624273382
"Col-0 - WW","Col-0","WW",5,1.79166666666667,2580,1.71972610808423,1.41631641267409,1.41631641267409,NA,1.41631641267409,0.9942,1.42457897070418,1.42457897070418,NA,1.42457897070418
"Col-0 - WW","Col-0","WW",5,1.8125,2610,1.71840671476955,1.45688241771125,1.45688241771125,NA,1.45688241771125,0.994266666666667,1.46528337573211,1.46528337573211,NA,1.46528337573211
"Col-0 - WW","Col-0","WW",5,1.83333333333334,2640,1.71777843223875,1.46674467335387,1.46674467335387,NA,1.46674467335387,0.995138888888889,1.47390951125581,1.47390951125581,NA,1.47390951125581
"Col-0 - WW","Col-0","WW",5,1.85416666666667,2670,1.71701663967015,1.48356422929141,1.48356422929141,NA,1.48356422929141,0.99625,1.48914853630254,1.48914853630254,NA,1.48914853630254
"Col-0 - WW","Col-0","WW",5,1.875,2700,1.71701663967015,1.48356422929141,1.48356422929141,NA,1.48356422929141,0.99625,1.48914853630254,1.48914853630254,NA,1.48914853630254
"Col-0 - WW","Col-0","WW",5,1.89583333333334,2730,1.71701663967015,1.48356422929141,1.48356422929141,NA,1.48356422929141,0.99625,1.48914853630254,1.48914853630254,NA,1.48914853630254
"Col-0 - WW","Col-0","WW",5,1.91666666666667,2760,1.71701663967015,1.48356422929141,1.48356422929141,NA,1.48356422929141,0.99625,1.48914853630254,1.48914853630254,NA,1.48914853630254
"Col-0 - WW","Col-0","WW",5,1.9375,2790,1.71641878957444,1.47604647834613,1.47604647834613,NA,1.47604647834613,0.997888888888889,1.47916916881363,1.47916916881363,NA,1.47916916881363
