"","file","pot_number","year","month","date","time","date_time","Rosette_area_px","Areamm2","X","Experiment","idPot","file_3","Date1","file_5","Year","Month","Day","idPotManip","idGenotype","Treatment","decimalDay","outlier"
"520","C2M47-356-V-20190303-0041.JPG",356,2019,"Mar","2019-03-03","14:34:17",321.14880857,61962,618.382616385,NA,"C2M47",356,"V",20190303,"0041.JPG","2019","03","03","C2M47-356","Col-0","WS",62.8694444444444,FALSE
"521","C2M47-356-V-20190304-0044.JPG",356,2019,"Mar","2019-03-04","14:34:17",321.148808756,76200,760.478282956,NA,"C2M47",356,"V",20190304,"0044.JPG","2019","03","04","C2M47-356","Col-0","WS",63.9159722222222,FALSE
"522","C2M47-357-V-20190303-0041.JPG",357,2019,"Mar","2019-03-03","14:34:17",321.148809262,90518,903.372351924,NA,"C2M47",357,"V",20190303,"0041.JPG","2019","03","03","C2M47-357","isa1-1 ProStarv::LUC","WW",62.8701388888889,FALSE
"523","C2M47-358-V-20190303-0041.JPG",358,2019,"Mar","2019-03-03","14:34:17",321.148810379,111437,1112.14459866,NA,"C2M47",358,"V",20190303,"0041.JPG","2019","03","03","C2M47-358","isa1-1 ProStarv::LUC","WW",62.8701388888889,FALSE
"524","C2M47-359-V-20190303-0041.JPG",359,2019,"Mar","2019-03-03","14:34:17",321.148810836,202832,2024.26943686,NA,"C2M47",359,"V",20190303,"0041.JPG","2019","03","03","C2M47-359","ss4-3 ProStarv::LUC","WW",62.8708333333333,FALSE
"525","C2M47-360-V-20190303-0041.JPG",360,2019,"Mar","2019-03-03","14:34:17",321.148811298,198120,1977.24353569,NA,"C2M47",360,"V",20190303,"0041.JPG","2019","03","03","C2M47-360","dpe1-2","WW",62.8708333333333,FALSE
"526","C2M47-361-V-20190303-0041.JPG",361,2019,"Mar","2019-03-03","14:34:17",321.148811809,166333,1660.00832334,NA,"C2M47",361,"V",20190303,"0041.JPG","2019","03","03","C2M47-361","sex1-3","WW",62.8680555555556,FALSE
"527","C2M47-361-V-20190304-0044.JPG",361,2019,"Mar","2019-03-04","14:34:17",321.14881204,180352,1799.91836335,NA,"C2M47",361,"V",20190304,"0044.JPG","2019","03","04","C2M47-361","sex1-3","WW",63.9145833333333,FALSE
"528","C2M47-362-V-20190303-0041.JPG",362,2019,"Mar","2019-03-03","14:34:17",321.148812686,259907,2593.87964683,NA,"C2M47",362,"V",20190303,"0041.JPG","2019","03","03","C2M47-362","ss4-3 ProStarv::LUC","WW",62.86875,FALSE
"529","C2M47-362-V-20190304-0044.JPG",362,2019,"Mar","2019-03-04","14:34:17",321.148812919,291822,2912.392303,NA,"C2M47",362,"V",20190304,"0044.JPG","2019","03","04","C2M47-362","ss4-3 ProStarv::LUC","WW",63.9145833333333,FALSE
"530","C2M47-363-V-20190303-0041.JPG",363,2019,"Mar","2019-03-03","14:34:17",321.1488135,186629,1862.56301141,NA,"C2M47",363,"V",20190303,"0041.JPG","2019","03","03","C2M47-363","bam3","WW",62.86875,FALSE
"531","C2M47-363-V-20190304-0044.JPG",363,2019,"Mar","2019-03-04","14:34:17",321.148813731,205862,2054.50892764,NA,"C2M47",363,"V",20190304,"0044.JPG","2019","03","04","C2M47-363","bam3","WW",63.9145833333333,FALSE
"532","C2M47-364-V-20190303-0041.JPG",364,2019,"Mar","2019-03-03","14:34:17",321.148814307,158040,1577.24393489,NA,"C2M47",364,"V",20190303,"0041.JPG","2019","03","03","C2M47-364","Col-0 ProStarv::LUC","WW",62.86875,FALSE
"533","C2M47-364-V-20190304-0044.JPG",364,2019,"Mar","2019-03-04","14:34:17",321.148814588,190576,1901.95418967,NA,"C2M47",364,"V",20190304,"0044.JPG","2019","03","04","C2M47-364","Col-0 ProStarv::LUC","WW",63.9152777777778,FALSE
"534","C2M47-365-V-20190303-0041.JPG",365,2019,"Mar","2019-03-03","14:34:17",321.148815119,57595,574.799825549,NA,"C2M47",365,"V",20190303,"0041.JPG","2019","03","03","C2M47-365","Col-0","WS",62.86875,FALSE
"535","C2M47-365-V-20190304-0044.JPG",365,2019,"Mar","2019-03-04","14:34:17",321.14881535,70360,702.194907989,NA,"C2M47",365,"V",20190304,"0044.JPG","2019","03","04","C2M47-365","Col-0","WS",63.9152777777778,FALSE
"536","C2M47-366-V-20190303-0041.JPG",366,2019,"Mar","2019-03-03","14:34:17",321.148815973,191413,1910.30747474,NA,"C2M47",366,"V",20190303,"0041.JPG","2019","03","03","C2M47-366","pgi1-1","WW",62.86875,FALSE
"537","C2M47-366-V-20190304-0044.JPG",366,2019,"Mar","2019-03-04","14:34:17",321.148816278,162063,2084.79,NA,"C2M47",366,"V",20190304,"0044.JPG","2019","03","04","C2M47-366","pgi1-1","WW",63.9152777777778,FALSE
"538","C2M47-367-V-20190303-0041.JPG",367,2019,"Mar","2019-03-03","14:34:17",321.14881675,89637,894.579945529,NA,"C2M47",367,"V",20190303,"0041.JPG","2019","03","03","C2M47-367","isa1-1 ProStarv::LUC","WW",62.86875,FALSE
"539","C2M47-367-V-20190304-0044.JPG",367,2019,"Mar","2019-03-04","14:34:17",321.148817088,99918,997.184633548,NA,"C2M47",367,"V",20190304,"0044.JPG","2019","03","04","C2M47-367","isa1-1 ProStarv::LUC","WW",63.9152777777778,FALSE
"540","C2M47-368-V-20190303-0041.JPG",368,2019,"Mar","2019-03-03","14:34:17",321.148817578,90190,900.098902097,NA,"C2M47",368,"V",20190303,"0041.JPG","2019","03","03","C2M47-368","Col-0","WW",62.86875,FALSE
"541","C2M47-368-V-20190304-0044.JPG",368,2019,"Mar","2019-03-04","14:34:17",321.148817779,120131,1198.91097913,NA,"C2M47",368,"V",20190304,"0044.JPG","2019","03","04","C2M47-368","Col-0","WW",63.9152777777778,FALSE
"542","C2M47-369-V-20190303-0041.JPG",369,2019,"Mar","2019-03-03","14:34:17",321.148818247,229498,2290.39691577,NA,"C2M47",369,"V",20190303,"0041.JPG","2019","03","03","C2M47-369","ss4-3 ProStarv::LUC","WW",62.86875,FALSE
"543","C2M47-369-V-20190304-0044.JPG",369,2019,"Mar","2019-03-04","14:34:17",321.148818477,264192,2636.64407521,NA,"C2M47",369,"V",20190304,"0044.JPG","2019","03","04","C2M47-369","ss4-3 ProStarv::LUC","WW",63.9152777777778,FALSE
"544","C2M47-370-V-20190303-0041.JPG",370,2019,"Mar","2019-03-03","14:34:17",321.148818941,122182,1219.38002058,NA,"C2M47",370,"V",20190303,"0041.JPG","2019","03","03","C2M47-370","bam3","WW",62.8694444444444,FALSE
"545","C2M47-370-V-20190304-0044.JPG",370,2019,"Mar","2019-03-04","14:34:17",321.14881916,138037,1377.6133956,NA,"C2M47",370,"V",20190304,"0044.JPG","2019","03","04","C2M47-370","bam3","WW",63.9152777777778,FALSE
"546","C2M47-371-V-20190303-0041.JPG",371,2019,"Mar","2019-03-03","14:34:18",321.148819681,138941,1386.63534268,NA,"C2M47",371,"V",20190303,"0041.JPG","2019","03","03","C2M47-371","bam1bam3","WW",62.8694444444444,FALSE
"547","C2M47-371-V-20190304-0044.JPG",371,2019,"Mar","2019-03-04","14:34:18",321.148819867,155183,1548.73098929,NA,"C2M47",371,"V",20190304,"0044.JPG","2019","03","04","C2M47-371","bam1bam3","WW",63.9152777777778,FALSE
"548","C2M47-372-V-20190303-0041.JPG",372,2019,"Mar","2019-03-03","14:34:18",321.148820443,158651,1583.34173319,NA,"C2M47",372,"V",20190303,"0041.JPG","2019","03","03","C2M47-372","amy3-2","WW",62.8694444444444,FALSE
"549","C2M47-372-V-20190304-0044.JPG",372,2019,"Mar","2019-03-04","14:34:18",321.148820673,190937,1905.55698048,NA,"C2M47",372,"V",20190304,"0044.JPG","2019","03","04","C2M47-372","amy3-2","WW",63.9152777777778,FALSE
"550","C2M47-373-V-20190303-0041.JPG",373,2019,"Mar","2019-03-03","14:34:18",321.148821186,126519,1262.66341052,NA,"C2M47",373,"V",20190303,"0041.JPG","2019","03","03","C2M47-373","Col-0","WW",62.8680555555556,FALSE
"551","C2M47-373-V-20190304-0044.JPG",373,2019,"Mar","2019-03-04","14:34:18",321.148821385,159383,1590.64711512,NA,"C2M47",373,"V",20190304,"0044.JPG","2019","03","04","C2M47-373","Col-0","WW",63.9145833333333,FALSE
"552","C2M47-374-V-20190303-0041.JPG",374,2019,"Mar","2019-03-03","14:34:18",321.148821946,23785,237.3750126,NA,"C2M47",374,"V",20190303,"0041.JPG","2019","03","03","C2M47-374","Col-0","WS",62.86875,FALSE
"553","C2M47-374-V-20190304-0044.JPG",374,2019,"Mar","2019-03-04","14:34:18",321.14882218,67955,678.192935935,NA,"C2M47",374,"V",20190304,"0044.JPG","2019","03","04","C2M47-374","Col-0","WS",63.9145833333333,FALSE
"554","C2M47-375-V-20190303-0041.JPG",375,2019,"Mar","2019-03-03","14:34:18",321.148822634,141543,1412.60338064,NA,"C2M47",375,"V",20190303,"0041.JPG","2019","03","03","C2M47-375","Col-0 ProStarv::LUC","WW",62.86875,FALSE
"555","C2M47-375-V-20190304-0044.JPG",375,2019,"Mar","2019-03-04","14:34:18",321.148822876,166839,1665.0582185,NA,"C2M47",375,"V",20190304,"0044.JPG","2019","03","04","C2M47-375","Col-0 ProStarv::LUC","WW",63.9145833333333,FALSE
"556","C2M47-376-V-20190303-0041.JPG",376,2019,"Mar","2019-03-03","14:34:18",321.148823455,227304,2268.50073004,NA,"C2M47",376,"V",20190303,"0041.JPG","2019","03","03","C2M47-376","ss4-3 ProStarv::LUC","WW",62.86875,FALSE
"557","C2M47-376-V-20190304-0044.JPG",376,2019,"Mar","2019-03-04","14:34:18",321.148823703,258522,2580.05730533,NA,"C2M47",376,"V",20190304,"0044.JPG","2019","03","04","C2M47-376","ss4-3 ProStarv::LUC","WW",63.9145833333333,FALSE
"558","C2M47-217-V-20190305-0048.JPG",217,2019,"Mar","2019-03-05","14:34:07",321.148697185,215780,2153.49086478,NA,"C2M47",217,"V",20190305,"0048.JPG","2019","03","05","C2M47-217","abcb14-1","WW",64.9597222222222,FALSE
"560","C2M47-219-V-20190305-0048.JPG",219,2019,"Mar","2019-03-05","14:34:07",321.148698111,127217,1269.62947143,NA,"C2M47",219,"V",20190305,"0048.JPG","2019","03","05","C2M47-219","mex1-1","WW",64.9604166666667,FALSE
"561","C2M47-220-V-20190305-0048.JPG",220,2019,"Mar","2019-03-05","14:34:07",321.148698916,302623,3020.1866066,NA,"C2M47",220,"V",20190305,"0048.JPG","2019","03","05","C2M47-220","bam1bam3","WW",64.9611111111111,FALSE
"562","C2M47-221-V-20190305-0048.JPG",221,2019,"Mar","2019-03-05","14:34:07",321.148699841,279703,2791.44431992,NA,"C2M47",221,"V",20190305,"0048.JPG","2019","03","05","C2M47-221","ss4-3 ProStarv::LUC","WW",64.9611111111111,FALSE
"563","C2M47-222-V-20190305-0048.JPG",222,2019,"Mar","2019-03-05","14:34:07",321.14870054,213851,2134.23938699,NA,"C2M47",222,"V",20190305,"0048.JPG","2019","03","05","C2M47-222","Col-0 ProStarv::LUC","WW",64.9611111111111,FALSE
"564","C2M47-223-V-20190305-0048.JPG",223,2019,"Mar","2019-03-05","14:34:07",321.148700998,82047,818.831518132,NA,"C2M47",223,"V",20190305,"0048.JPG","2019","03","05","C2M47-223","mex1-1","WW",64.9652777777778,FALSE
