"idChambre","date","humidite","rayonnement","temperature","vpd"
"C2","2019-03-09 01:30:00",65.01,191.2,22.05,0.928
"C2","2019-03-09 01:40:00",66.8,191.6,21.98,0.876
"C2","2019-03-09 01:50:00",66.79,195,22.04,0.88
"C2","2019-03-09 02:00:00",65.83,192.8,22.08,0.908
"C2","2019-03-09 02:10:00",65.44,194.5,22.04,0.916
"C2","2019-03-09 02:20:00",66.35,196,21.93,0.886
"C2","2019-03-09 02:30:00",66.58,191.9,22.06,0.886
"C2","2019-03-09 02:40:00",65.57,190.6,22.01,0.911
"C2","2019-03-09 02:50:00",66.85,192.4,21.96,0.874
"C2","2019-03-09 03:00:00",66.34,192.6,22.08,0.894
"C2","2019-03-09 03:10:00",65.77,195.6,22.02,0.906
"C2","2019-03-09 03:20:00",66.96,190.8,21.92,0.87
"C2","2019-03-09 03:30:00",66.42,193,22.09,0.893
"C2","2019-03-09 03:40:00",65.48,189.4,22.03,0.915
"C2","2019-03-09 03:50:00",66.8,191.3,21.93,0.874
"C2","2019-03-09 04:00:00",66.58,195.3,22.07,0.887
"C2","2019-03-09 04:10:00",65.59,192.1,22.08,0.914
"C2","2019-03-09 04:20:00",66.15,188.9,21.99,0.894
"C2","2019-03-09 04:30:00",66.64,193.3,22,0.882
"C2","2019-03-09 04:40:00",66.32,193.9,22.07,0.894
"C2","2019-03-09 04:50:00",65.55,189.6,22.03,0.912
"C2","2019-03-09 05:00:00",66.4,193.4,21.95,0.885
"C2","2019-03-09 05:10:00",66.43,188.3,22.08,0.892
"C2","2019-03-09 05:20:00",65.38,181.6,22.02,0.917
"C2","2019-03-09 05:30:00",66.32,184.6,21.99,0.89
"C2","2019-03-09 05:40:00",66.89,191.1,22.02,0.876
"C2","2019-03-09 05:50:00",65.03,189.4,22.14,0.932
"C2","2019-03-09 06:00:00",66.27,191,21.97,0.89
"C2","2019-03-09 06:10:00",68.82,0,21.8,0.814
"C2","2019-03-09 06:20:00",68.95,0,21.79,0.81
"C2","2019-03-09 06:30:00",66.3,0,21.79,0.879
"C2","2019-03-09 06:40:00",64.51,0,21.79,0.926
"C2","2019-03-09 06:50:00",64.45,0,21.79,0.927
"C2","2019-03-09 07:00:00",64.82,0,21.79,0.918
"C2","2019-03-09 07:10:00",64.44,0,21.8,0.928
"C2","2019-03-09 07:20:00",64.32,0,21.83,0.933
"C2","2019-03-09 07:30:00",64.14,0,21.8,0.936
"C2","2019-03-09 07:40:00",64.47,0,21.82,0.929
"C2","2019-03-09 07:50:00",64.25,0,21.82,0.935
"C2","2019-03-09 08:00:00",64.44,0,21.82,0.93
"C2","2019-03-09 08:10:00",64.62,0,21.87,0.928
"C2","2019-03-09 08:20:00",64.25,0.138,21.8,0.933
"C2","2019-03-09 08:30:00",64.29,0,21.82,0.933
"C2","2019-03-09 08:40:00",64.4,0,21.82,0.931
"C2","2019-03-09 08:50:00",64.29,0,21.83,0.934
"C2","2019-03-09 09:00:00",64.29,0,21.82,0.934
"C2","2019-03-09 09:10:00",64.55,0,21.81,0.926
"C2","2019-03-09 09:20:00",64.25,0,21.83,0.935
"C2","2019-03-09 09:30:00",64.21,0,21.83,0.936
"C2","2019-03-09 09:40:00",64.31,0,21.82,0.933
"C2","2019-03-09 09:50:00",64.5,0,21.87,0.931
"C2","2019-03-09 10:00:00",64.27,0,21.81,0.934
"C2","2019-03-09 10:10:00",64.39,0,21.84,0.932
"C2","2019-03-09 10:20:00",64.5,0,21.84,0.929
"C2","2019-03-09 10:30:00",64.43,0,21.84,0.931
"C2","2019-03-09 10:40:00",64.5,0,21.82,0.928
"C2","2019-03-09 10:50:00",64.22,0,21.84,0.937
"C2","2019-03-09 11:00:00",64.55,0,21.83,0.927
"C2","2019-03-09 11:10:00",64.51,0,21.86,0.93
"C2","2019-03-09 11:20:00",64.46,0,21.88,0.932
"C2","2019-03-09 11:30:00",64.58,0,21.85,0.928
"C2","2019-03-09 11:40:00",64.58,0,21.84,0.927
"C2","2019-03-09 11:50:00",64.52,0.069,21.85,0.929
"C2","2019-03-09 12:00:00",64.75,0,21.84,0.922
"C2","2019-03-09 12:10:00",64.7,0,21.9,0.927
"C2","2019-03-09 12:20:00",64.28,0,21.84,0.935
"C2","2019-03-09 12:30:00",64.3,0,21.85,0.935
"C2","2019-03-09 12:40:00",64.57,0,21.86,0.928
"C2","2019-03-09 12:50:00",64.62,0,21.84,0.926
"C2","2019-03-09 13:00:00",64.4,0,21.86,0.933
"C2","2019-03-09 13:10:00",64.66,0,21.9,0.928
"C2","2019-03-09 13:20:00",64.66,0,21.86,0.926
"C2","2019-03-09 13:30:00",64.62,0,21.89,0.929
"C2","2019-03-09 13:40:00",64.99,0,21.9,0.92
"C2","2019-03-09 13:50:00",64.71,0,21.9,0.927
"C2","2019-03-09 14:00:00",64.67,0,21.89,0.927
"C2","2019-03-09 14:10:00",64.51,0,21.88,0.931
"C2","2019-03-09 14:20:00",64.98,0,21.92,0.921
"C2","2019-03-09 14:30:00",64.68,0,21.93,0.93
"C2","2019-03-09 14:40:00",64.93,0,21.96,0.925
"C2","2019-03-09 14:50:00",64.89,0,21.94,0.925
"C2","2019-03-09 15:00:00",64.77,0,21.94,0.928
"C2","2019-03-09 15:10:00",64.85,0,21.94,0.926
"C2","2019-03-09 15:20:00",64.75,0,21.98,0.93
"C2","2019-03-09 15:30:00",64.69,0,21.98,0.932
"C2","2019-03-09 15:40:00",64.95,0,21.97,0.925
"C2","2019-03-09 15:50:00",64.58,0,21.99,0.936
"C2","2019-03-09 16:00:00",64.99,0,22,0.925
"C2","2019-03-09 16:10:00",64.8,0.069,21.98,0.929
"C2","2019-03-09 16:20:00",64.8,0,21.98,0.929
"C2","2019-03-09 16:30:00",64.77,0,22.02,0.932
"C2","2019-03-09 16:40:00",64.81,0,22.01,0.931
"C2","2019-03-09 16:50:00",64.93,0.069,22.02,0.928
"C2","2019-03-09 17:00:00",64.98,0,22.04,0.928
"C2","2019-03-09 17:10:00",64.93,0,22.03,0.928
"C2","2019-03-09 17:20:00",64.86,0,22.02,0.93
"C2","2019-03-09 17:30:00",64.59,0,22.01,0.937
"C2","2019-03-09 17:40:00",64.9,0,21.99,0.927
"C2","2019-03-09 17:50:00",64.87,0,21.99,0.928
"C2","2019-03-09 18:00:00",64.87,0,21.99,0.928
"C2","2019-03-09 18:10:00",64.8,166.3,22.17,0.941
"C2","2019-03-09 18:20:00",66.23,184.5,22.16,0.901
"C2","2019-03-09 18:30:00",66.74,191.4,22.07,0.883
"C2","2019-03-09 18:40:00",65.73,189.6,22.14,0.913
"C2","2019-03-09 18:50:00",66.69,189.2,22.08,0.885
"C2","2019-03-09 19:00:00",65.84,193.2,22.13,0.91
"C2","2019-03-09 19:10:00",65.95,179.5,22.1,0.906
"C2","2019-03-09 19:20:00",67.59,194,22.07,0.86
"C2","2019-03-09 19:30:00",65.96,189.2,22.12,0.906
"C2","2019-03-09 19:40:00",67.6,190.7,22.06,0.859
"C2","2019-03-09 19:50:00",65.94,183.7,22.14,0.908
"C2","2019-03-09 20:00:00",67.03,190.9,22.04,0.874
"C2","2019-03-09 20:10:00",67.58,190,22.07,0.86
"C2","2019-03-09 20:20:00",66.48,184.9,22.12,0.892
"C2","2019-03-09 20:30:00",66.46,188.7,22.02,0.888
"C2","2019-03-09 20:40:00",67.44,191.5,22.08,0.865
"C2","2019-03-09 20:50:00",66.86,188.6,22.1,0.881
"C2","2019-03-09 21:00:00",66.48,191.5,22.04,0.888
"C2","2019-03-09 21:10:00",67.69,187.6,22.08,0.858
"C2","2019-03-09 21:20:00",66.34,189.9,22.15,0.898
"C2","2019-03-09 21:30:00",66.99,189,22.03,0.874
"C2","2019-03-09 21:40:00",66.55,186.7,22.15,0.892
"C2","2019-03-09 21:50:00",67.29,186.4,22.05,0.867
"C2","2019-03-09 22:00:00",66.31,194.3,22.11,0.897
"C2","2019-03-09 22:10:00",66.39,193.5,22.06,0.891
"C2","2019-03-09 22:20:00",67.05,191.6,22.11,0.877
"C2","2019-03-09 22:30:00",66.45,190.1,22.13,0.894
"C2","2019-03-09 22:40:00",66.07,188.6,22.06,0.9
"C2","2019-03-09 22:50:00",67.93,189,22.1,0.853
"C2","2019-03-09 23:00:00",66.04,186.2,22.11,0.903
"C2","2019-03-09 23:10:00",67.07,184.5,22.06,0.873
"C2","2019-03-09 23:20:00",67.06,188.8,22.13,0.877
"C2","2019-03-09 23:30:00",66.46,192.1,22.14,0.894
"C2","2019-03-09 23:40:00",66.97,189.4,22.04,0.875
"C2","2019-03-09 23:50:00",67.15,192.3,22.11,0.874
"C2","2019-03-10 00:00:00",66.12,194.6,22.06,0.899
